label,ax,ay,az,gx,gy,gz
1,4.10,-3.37,8.33,-0.03,-0.02,-0.09
1,4.28,-3.29,8.24,-0.02,0.05,-0.07
1,3.98,-3.24,8.28,-0.03,0.03,-0.05
1,4.08,-3.32,8.26,-0.02,0.08,-0.04
1,3.99,-3.42,8.25,-0.01,0.01,-0.01
1,4.06,-3.39,8.22,-0.01,0.06,"0.00"
1,3.65,-3.37,8.40,-0.01,0.01,0.04
1,3.53,-3.58,8.59,0.06,0.02,"0.07"
1,2.50,-4.07,9.29,0.11,0.03,0.16
1,-0.46,-5.14,11.89,0.29,-0.15,0.52
1,-4.83,-7.58,14.38,0.62,-0.66,1.23
1,-5.83,-10.29,13.51,1.70,-0.42,2.63
1,-4.20,-14.96,12.10,1.93,-0.11,3.90
1,-2.55,-18.89,9.32,2.38,0.48,4.87
1,0.86,-22.94,5.70,1.84,0.37,5.75
1,5.00,-23.68,1.34,0.87,-0.33,5.93
1,13.15,-19.41,-0.97,1.38,-0.83,5.36
1,14.31,-11.95,-1.74,1.22,0.47,5.01
1,16.56,-2.70,1.86,-0.87,-0.20,"4.23"
1,16.47,-1.53,7.44,-1.33,0.24,2.90
1,14.20,-1.03,8.94,-0.78,-0.75,1.21
1,11.35,-0.83,9.38,-0.63,-0.67,-0.03
1,6.38,-2.60,10.22,-0.57,-0.02,"-0.74"
1,3.30,-3.41,10.54,-0.53,-0.21,-0.94
1,1.90,-3.67,10.19,-0.27,0.25,-0.85
1,1.40,-4.13,9.96,-0.22,0.10,-0.70
1,2.16,-4.02,9.44,-0.10,0.28,-0.55
1,1.82,-3.71,8.99,-0.11,0.28,"-0.53"
1,1.41,-3.54,9.00,-0.17,0.08,-0.44
1,1.24,-3.96,8.90,0.01,-0.07,-0.37
1,1.35,-3.69,8.40,-0.00,-0.14,-0.23
1,2.08,-3.63,8.45,-0.16,0.10,-0.17
1,2.26,-3.64,8.55,-0.14,0.23,-0.09
1,2.22,-3.53,8.79,-0.13,0.03,-0.11
1,2.37,-3.31,8.69,-0.04,-0.00,-0.10
1,2.47,-3.37,8.62,-0.10,0.01,-0.07
1,2.28,-3.35,8.67,-0.09,0.11,-0.02
1,2.25,-3.51,8.64,-0.08,-0.04,-0.01
1,3.02,-3.69,8.49,-0.16,0.11,0.01
1,2.67,-3.67,8.67,-0.09,0.04,-0.07
1,2.78,-3.57,8.50,-0.12,0.02,-0.11
1,2.46,-3.56,8.70,-0.13,0.08,"-0.13"
1,2.59,-3.83,8.67,-0.08,0.03,-0.12
1,2.73,-3.55,8.48,-0.08,0.04,-0.16
1,2.47,-3.47,8.47,-0.11,0.11,-0.15
1,2.42,-3.51,8.49,-0.13,0.07,-0.12
1,2.58,-3.63,8.76,-0.19,0.16,-0.11
1,2.31,-3.78,8.88,-0.12,0.15,-0.13
1,2.48,-3.95,8.71,-0.10,0.10,-0.16
1,2.17,-3.89,8.61,-0.07,0.10,"-0.16"
