label,ax,ay,az,gx,gy,gz
1,6.91,-4.47,5.67,0.00,-0.01,-0.14
1,6.60,-4.53,5.91,0.01,-0.07,-0.14
1,6.63,-4.54,5.88,0.00,-0.12,-0.10
1,6.74,-4.47,5.80,-0.02,0.01,-0.08
1,6.74,-4.38,5.97,-0.03,0.03,-0.07
1,6.23,-4.18,7.62,0.00,0.01,-0.08
1,5.40,-3.12,10.30,0.60,-0.55,-0.10
1,7.03,-2.97,11.00,1.06,-0.11,-0.03
1,5.14,-3.36,10.73,1.88,-0.44,0.12
1,5.70,-3.92,9.62,2.38,-0.92,0.33
1,4.72,-4.08,8.15,2.75,-1.69,0.63
1,5.06,-5.92,8.39,3.02,0.66,0.68
1,4.18,-9.71,10.60,2.84,-0.81,1.64
1,6.40,-11.37,11.29,3.01,-0.06,1.68
1,4.81,-14.28,13.06,2.94,0.09,1.63
1,2.70,-19.31,13.03,3.54,0.54,"1.63"
1,-1.82,-23.02,9.35,4.17,1.01,"2.46"
1,4.43,-29.00,3.80,2.87,1.42,4.98
1,17.50,-33.25,-5.92,2.94,0.68,6.08
1,24.71,-19.99,-12.18,2.73,1.91,"5.81"
1,25.71,-5.83,-8.79,2.11,1.57,"4.89"
1,27.55,2.58,-3.61,0.35,-0.58,3.10
1,19.13,1.61,1.47,0.18,-1.72,0.75
1,16.27,0.93,3.43,-0.80,-0.83,-0.49
1,9.17,-3.71,8.45,-1.20,0.21,-0.92
1,4.75,-4.13,9.37,-0.53,-0.42,-1.03
1,6.41,-3.06,7.82,-0.54,-0.55,-0.62
1,6.09,-3.21,7.08,-0.69,0.21,-0.59
1,5.55,-3.94,8.24,-0.89,0.68,"-0.35"
1,5.36,-3.61,8.80,-0.50,0.22,"-0.16"
1,5.79,-3.62,7.69,-0.23,0.20,0.01
1,6.20,-4.08,7.63,-0.31,0.33,-0.04
1,5.29,-3.79,7.79,-0.13,0.16,"-0.08"
1,5.59,-3.56,6.90,-0.04,0.11,"0.01"
1,5.63,-3.77,7.07,-0.10,0.21,-0.02
1,5.66,-3.55,7.08,-0.04,0.22,0.01
1,5.47,-3.48,6.95,-0.05,-0.07,0.07
1,6.18,-3.50,6.79,-0.01,-0.06,0.08
1,5.82,-3.48,6.87,-0.08,0.05,0.04
1,6.02,-3.54,7.03,-0.08,0.04,"0.00"
1,5.40,-3.43,7.00,-0.06,-0.00,"0.01"
1,6.21,-3.69,6.76,-0.10,0.03,0.01
1,5.95,-3.56,6.73,-0.19,0.14,"0.00"
1,5.97,-3.58,6.82,-0.17,0.14,-0.01
1,5.86,-3.62,6.94,-0.21,-0.03,0.01
1,6.23,-3.87,7.26,-0.22,0.06,"-0.05"
1,5.92,-3.80,7.36,-0.18,0.04,"-0.10"
1,5.54,-3.81,7.44,-0.15,0.08,-0.14
1,5.43,-3.84,7.38,-0.11,0.03,-0.04
1,5.67,-3.94,7.07,-0.08,-0.02,"0.05"
