label,ax,ay,az,gx,gy,gz
1,8.54,-4.53,2.95,-0.11,0.02,0.05
1,8.58,-4.41,3.06,-0.05,0.05,"0.01"
1,8.61,-4.42,3.04,-0.04,0.04,0.01
1,8.70,-4.27,2.97,-0.06,0.04,"0.01"
1,9.02,-4.27,2.96,-0.12,0.07,-0.00
1,8.82,-4.29,3.10,-0.12,0.06,-0.06
1,9.20,-4.12,3.18,-0.12,0.03,"-0.14"
1,9.14,-3.54,4.05,-0.24,0.00,-0.43
1,9.27,-4.35,7.41,-0.42,0.04,"-0.82"
1,8.46,-3.14,6.96,0.98,-0.13,-0.54
1,9.25,-3.82,7.31,0.89,0.22,-0.51
1,7.41,-5.60,8.73,0.89,0.94,-0.19
1,7.02,-7.02,8.98,1.49,1.15,"0.36"
1,7.15,-8.76,8.45,2.19,0.93,0.92
1,7.39,-9.45,9.07,2.62,0.40,1.12
1,5.60,-14.10,10.45,3.13,0.22,1.72
1,7.14,-16.72,9.14,3.93,0.44,2.61
1,6.48,-19.50,4.69,4.68,-0.32,"3.08"
1,7.90,-17.99,-0.27,4.93,-0.70,"3.17"
1,11.01,-13.54,-4.89,4.51,0.34,3.15
1,13.71,-9.18,-6.76,2.75,1.43,2.61
1,13.24,-1.52,-4.99,1.45,1.57,2.27
1,12.75,2.31,-0.90,0.31,1.20,2.40
1,13.26,2.41,1.73,0.73,-0.27,"1.80"
1,12.68,3.41,2.32,0.56,-0.76,"1.05"
1,11.14,2.85,3.85,-0.02,-0.40,0.73
1,10.38,0.65,4.96,-0.22,-0.22,0.32
1,9.43,-0.31,5.88,-0.52,-0.43,"-0.00"
1,8.28,-0.97,6.89,-0.64,0.16,-0.14
1,7.35,-1.40,7.65,-0.73,0.31,-0.15
1,6.82,-2.02,7.98,-0.48,0.09,-0.16
1,6.65,-1.99,7.37,-0.29,0.08,"-0.06"
1,6.87,-1.81,7.08,-0.32,0.18,0.01
1,6.72,-2.00,6.99,-0.19,-0.01,-0.05
1,7.09,-2.09,6.72,-0.12,-0.10,0.02
1,7.24,-1.99,6.46,-0.17,-0.03,0.00
1,7.44,-2.12,6.49,-0.20,-0.02,"-0.02"
1,7.11,-2.12,6.76,-0.23,-0.01,"-0.09"
1,7.38,-1.98,6.84,-0.26,0.08,-0.10
1,7.16,-2.22,6.59,-0.18,0.03,"-0.11"
1,7.47,-1.77,6.35,-0.21,0.12,-0.09
1,7.79,-1.78,6.27,-0.21,0.06,"-0.14"
1,7.54,-1.84,6.15,-0.27,0.10,-0.22
1,7.36,-1.94,6.20,-0.37,0.06,-0.27
1,7.00,-2.14,6.47,-0.44,0.07,"-0.29"
1,6.39,-2.38,6.53,-0.34,0.04,-0.22
1,6.95,-2.43,6.65,-0.39,0.05,"-0.15"
1,6.61,-2.82,7.26,-0.40,0.20,-0.15
1,6.44,-2.68,7.41,-0.25,0.06,"-0.12"
1,6.74,-2.72,7.14,-0.15,0.04,"-0.02"
