label,ax,ay,az,gx,gy,gz
4,3.75,-9.81,-0.70,-0.04,-1.22,-0.14
4,3.66,-9.73,-0.55,-0.03,-0.20,"-0.01"
4,2.88,-9.73,-0.47,0.01,0.37,0.09
4,2.54,-9.84,-0.25,-0.09,0.05,-0.02
4,3.14,-9.55,-0.24,-0.01,0.04,-0.06
4,3.66,-9.91,0.34,-0.11,0.16,-0.06
4,4.14,-9.82,1.28,0.03,0.18,-0.23
4,5.65,-10.08,2.83,0.08,0.31,-0.28
4,6.96,-9.89,3.96,0.72,1.29,-0.47
4,6.81,-11.50,4.99,0.65,0.79,-0.75
4,7.81,-10.61,4.57,1.57,0.72,-1.09
4,8.95,-11.12,4.80,1.69,0.72,-1.32
4,10.04,-12.69,6.43,1.93,0.84,-1.71
4,12.46,-13.66,9.90,2.32,1.27,-2.10
4,11.78,-18.32,14.71,2.87,1.77,-2.91
4,14.40,-22.53,13.52,4.38,0.63,-3.48
4,13.07,-22.25,7.44,5.71,1.61,-4.17
4,11.22,-22.81,0.81,5.76,1.79,-4.91
4,2.70,-13.43,-8.04,6.08,3.25,-5.06
4,-6.17,-4.98,-15.86,5.01,3.19,-4.45
4,-9.25,0.69,-15.10,3.55,2.62,-2.98
4,-8.04,9.13,-8.98,0.20,0.68,"-1.08"
4,-4.19,4.30,-2.17,-0.32,0.06,"-0.21"
4,-4.49,5.49,-0.90,0.24,-0.32,0.28
4,-5.41,8.52,-0.78,0.19,-0.26,"-0.09"
4,-4.83,8.17,-1.08,0.11,-0.24,-0.08
4,-5.35,8.00,-0.68,-0.09,0.15,-0.11
4,-4.65,8.28,-0.72,-0.05,-0.15,"-0.06"
4,-4.39,7.87,-0.65,0.03,0.07,0.01
4,-4.72,8.09,-0.79,-0.03,-0.26,"0.06"
4,-4.10,7.75,-0.89,-0.12,-0.18,0.03
4,-4.28,7.99,-0.82,-0.12,-0.15,0.01
4,-4.75,8.10,-0.20,-0.21,-0.21,0.05
4,-4.29,8.10,-0.36,-0.22,-0.41,0.09
4,-4.18,8.06,-0.50,-0.12,-0.41,0.21
4,-4.03,8.30,0.07,-0.20,-0.63,0.25
4,-3.52,8.63,0.91,-0.24,-0.57,0.11
4,-3.92,8.45,1.60,-0.14,-0.38,-0.00
4,-4.28,8.26,1.91,-0.15,-0.25,-0.10
4,-4.13,8.41,1.57,-0.08,-0.18,-0.16
4,-4.45,8.26,1.65,-0.12,-0.03,-0.09
4,-4.25,8.09,1.21,-0.05,-0.13,-0.04
4,-4.32,8.00,1.03,-0.08,-0.05,0.02
4,-4.20,7.76,0.85,-0.07,-0.18,-0.00
4,-4.25,7.52,0.82,-0.13,-0.14,0.01
4,-4.22,7.49,0.65,-0.21,-0.21,0.02
4,-4.42,7.66,-0.11,-0.39,-0.36,"0.09"
4,-5.55,8.60,-1.10,-0.93,-1.36,0.39
4,-2.86,7.01,-0.07,-1.64,-2.05,0.74
4,-1.10,6.46,2.21,-1.65,-1.29,"0.56"
