label,ax,ay,az,gx,gy,gz
2,6.38,-1.76,7.44,0.04,0.05,0.07
2,6.19,-1.39,7.30,0.03,0.01,"0.12"
2,6.17,-1.25,6.92,0.09,0.00,"0.17"
2,7.29,-1.83,7.32,-0.02,0.00,0.20
2,6.57,-1.74,7.71,0.05,0.01,0.04
2,6.12,-1.57,7.99,0.15,0.05,0.06
2,5.71,-0.98,8.41,0.15,-0.07,0.16
2,6.21,-0.40,8.49,0.36,0.03,0.28
2,10.95,1.98,6.44,0.17,0.11,"0.37"
2,11.91,2.58,4.99,-0.01,0.77,-0.06
2,17.90,3.27,3.08,-0.42,1.08,-0.96
2,18.28,2.39,2.92,-1.33,1.57,-2.05
2,17.05,-3.73,3.72,-0.38,1.03,-3.22
2,22.29,-9.83,2.47,-1.22,0.86,-4.59
2,25.66,-10.26,0.57,-0.82,-0.05,-5.48
2,36.94,-20.88,-11.51,-2.36,0.38,-7.11
2,37.75,-47.08,-11.78,-5.43,-1.44,-8.48
2,14.31,-54.84,4.28,-3.84,-1.81,-8.73
2,-0.94,-42.99,12.97,-2.64,-2.20,-7.02
2,-11.69,-31.93,21.31,-3.11,0.35,"-3.50"
2,-15.81,-19.72,20.28,-0.74,1.53,-1.26
2,-4.26,-4.75,14.47,0.81,0.77,1.89
2,2.64,-0.02,12.54,0.42,1.56,1.70
2,16.93,5.44,3.45,-0.01,-0.13,1.02
2,3.12,1.60,6.91,0.08,0.14,"0.25"
2,0.33,-0.82,12.84,-0.15,0.32,0.53
2,8.54,1.53,7.77,0.07,-0.24,0.33
2,3.36,0.37,9.18,0.03,0.29,0.13
2,5.19,0.33,9.46,-0.41,0.60,"-0.04"
2,2.80,0.90,9.90,0.30,-0.04,-0.06
2,1.92,1.31,7.10,0.33,-0.17,0.38
2,3.82,-0.62,7.90,-0.26,0.06,0.40
2,5.60,0.58,8.52,-0.19,-0.09,0.27
2,5.17,0.79,7.87,-0.01,-0.06,"0.07"
2,4.63,0.50,7.74,-0.31,-0.44,"0.04"
2,5.94,-0.06,8.99,-0.60,-0.68,-0.05
2,2.97,-0.28,9.51,-0.04,-0.12,-0.20
2,3.84,-0.94,9.54,-0.25,0.19,-0.07
2,3.19,0.24,9.34,-0.11,0.18,"0.08"
2,4.04,-0.69,8.76,0.12,-0.03,0.10
2,5.74,0.14,8.13,-0.05,0.07,0.05
2,3.32,0.34,8.40,0.19,0.10,"0.04"
2,4.87,-0.62,8.65,-0.02,-0.05,"0.13"
2,4.45,-0.09,8.91,0.03,0.05,0.11
2,4.48,0.33,8.20,0.06,-0.04,0.13
2,4.17,0.29,8.54,-0.07,0.03,"0.14"
2,4.62,-0.10,8.80,0.07,-0.03,0.18
2,4.91,-0.06,8.35,0.09,-0.10,0.11
2,4.76,0.21,8.57,-0.03,0.09,"0.08"
2,4.35,0.62,8.81,0.00,0.06,"0.08"
