label,ax,ay,az,gx,gy,gz
1,7.80,-5.32,3.38,-0.10,0.12,-0.02
1,7.97,-5.06,3.18,-0.10,0.08,"0.01"
1,8.21,-4.84,3.23,-0.16,0.08,0.02
1,8.24,-4.92,3.41,-0.19,0.09,"-0.01"
1,8.36,-4.89,3.68,-0.16,0.06,"-0.07"
1,8.34,-4.79,4.02,-0.07,0.04,"-0.21"
1,8.57,-4.66,4.34,-0.01,-0.05,-0.26
1,9.28,-4.66,4.39,0.00,0.04,"-0.41"
1,9.38,-3.82,5.56,-0.17,0.63,-0.68
1,7.13,-5.57,7.84,0.30,1.03,"-0.51"
1,6.62,-5.98,9.60,0.81,0.37,-0.32
1,4.68,-7.33,10.07,1.87,0.74,"0.07"
1,5.07,-8.84,9.38,2.58,0.32,0.86
1,6.25,-9.12,8.11,3.02,0.55,1.20
1,5.01,-9.51,7.06,3.14,0.44,1.61
1,4.12,-11.48,5.07,3.33,-0.22,"2.18"
1,5.06,-11.67,6.56,2.37,0.54,2.92
1,3.91,-15.91,7.10,2.52,1.01,"3.75"
1,6.02,-17.12,5.78,3.08,-0.10,4.82
1,11.75,-18.09,1.41,3.58,-0.30,"5.23"
1,15.08,-12.00,-1.50,2.41,1.75,4.19
1,11.56,-7.13,0.37,0.97,0.77,2.96
1,12.22,-0.55,0.93,1.03,-0.54,"2.79"
1,13.21,2.24,2.79,0.44,-0.24,2.23
1,12.30,2.27,4.23,0.23,-0.38,"1.83"
1,12.50,0.17,5.55,-0.12,-0.77,1.01
1,11.19,-0.24,6.77,-0.63,-0.34,-0.20
1,7.77,-1.08,7.88,-0.81,-0.00,-0.60
1,6.33,-1.72,8.22,-0.44,-0.29,"-0.76"
1,5.53,-1.90,7.75,-0.33,-0.20,-0.71
1,4.98,-1.82,7.75,-0.70,0.11,"-0.51"
1,5.37,-3.36,8.45,-0.61,0.47,-0.31
1,4.94,-3.45,8.51,-0.43,0.19,-0.44
1,4.78,-2.91,8.48,-0.33,-0.11,-0.40
1,4.63,-2.68,8.29,-0.28,0.00,-0.28
1,4.57,-2.83,8.38,-0.32,0.20,-0.23
1,4.04,-3.06,8.15,-0.13,-0.02,-0.06
1,5.34,-2.84,7.60,-0.15,0.04,"0.09"
1,5.05,-2.87,7.56,-0.17,0.16,"0.08"
1,5.36,-2.93,7.59,-0.15,-0.03,0.04
1,5.44,-2.84,7.82,-0.15,0.09,0.04
1,5.48,-2.81,7.73,-0.12,-0.02,0.01
1,5.64,-2.68,7.83,-0.19,0.10,"-0.04"
1,5.61,-2.93,7.74,-0.14,-0.02,"-0.06"
1,5.52,-2.74,7.89,-0.19,0.12,-0.12
1,5.05,-3.04,7.97,-0.09,-0.03,-0.10
1,5.52,-2.82,7.63,-0.12,0.02,-0.05
1,5.20,-3.06,7.77,-0.15,0.11,"-0.03"
1,5.30,-2.96,7.59,-0.09,-0.09,-0.03
1,5.53,-2.91,7.38,-0.09,-0.06,"-0.08"
