label,ax,ay,az,gx,gy,gz
3,-1.61,9.07,1.97,-0.07,-0.03,-0.18
3,-1.75,9.07,1.90,-0.04,0.00,-0.22
3,-1.88,8.70,1.75,-0.04,-0.02,-0.22
3,-1.87,8.72,1.77,-0.07,-0.01,-0.21
3,-2.22,8.91,1.92,-0.09,-0.03,-0.21
3,-2.20,9.37,2.07,-0.11,-0.06,-0.26
3,-2.72,9.22,2.09,-0.08,-0.08,-0.32
3,-3.60,8.70,1.72,-0.13,-0.27,-0.31
3,-6.02,6.95,0.85,-0.16,-0.63,"-0.03"
3,-5.65,5.48,0.22,-0.40,-0.50,0.94
3,-8.32,5.07,0.56,-0.67,-0.18,1.90
3,-4.60,2.20,1.39,-0.64,-0.72,2.91
3,-1.97,-0.78,0.92,-0.16,-1.22,3.96
3,1.83,-3.28,1.05,-0.35,-0.87,4.97
3,4.67,-6.22,2.12,-0.46,-0.13,5.33
3,8.29,-10.57,2.60,-0.58,-0.24,5.89
3,15.62,-18.74,1.93,-1.03,-1.07,"6.76"
3,17.48,-21.22,1.23,0.76,-2.67,6.51
3,21.55,-19.06,-1.70,1.78,-2.28,6.12
3,21.91,-17.65,-0.41,-0.24,0.05,"6.29"
3,20.18,-9.74,0.85,0.10,0.27,"4.95"
3,19.13,-7.10,0.20,0.50,1.07,2.56
3,13.91,-4.81,0.57,-0.66,0.74,1.04
3,9.04,-6.98,1.87,-0.38,1.20,-0.23
3,6.34,-8.19,0.84,0.11,0.05,-0.95
3,2.51,-10.75,0.08,0.08,-0.36,-1.24
3,1.57,-9.96,-0.12,0.04,-0.30,-0.93
3,2.83,-10.01,0.26,-0.36,0.15,"-0.57"
3,2.92,-9.48,0.35,-0.38,0.36,-0.52
3,3.77,-9.93,0.53,-0.51,0.39,"-0.33"
3,3.03,-9.40,0.99,-0.41,0.26,-0.39
3,4.40,-9.49,0.80,-0.24,0.04,-0.13
3,4.68,-9.49,0.83,-0.30,0.24,-0.02
3,4.24,-8.83,0.95,-0.16,0.44,"-0.03"
3,4.43,-9.25,0.73,-0.33,0.04,0.05
3,5.12,-9.39,0.48,-0.10,0.14,-0.07
3,4.49,-8.99,0.42,-0.12,0.11,"-0.21"
3,4.62,-9.05,0.42,-0.10,0.17,"-0.14"
3,4.43,-9.12,0.34,-0.01,0.13,-0.18
3,4.73,-9.01,0.27,0.03,-0.03,-0.13
3,5.07,-8.90,0.21,-0.09,0.04,"-0.06"
3,5.00,-8.92,0.36,-0.12,0.23,-0.07
3,4.82,-8.72,0.37,-0.09,0.06,"-0.05"
3,4.89,-8.65,0.39,-0.07,0.04,-0.04
3,5.01,-8.91,0.41,-0.08,0.00,-0.00
3,4.97,-8.85,0.36,-0.05,-0.02,0.01
3,5.26,-8.94,0.38,-0.05,-0.00,0.02
3,5.12,-8.82,0.43,-0.06,0.04,0.04
3,5.29,-8.78,0.57,-0.06,0.06,0.05
3,5.12,-8.77,0.46,-0.00,0.02,"0.01"
