label,ax,ay,az,gx,gy,gz
1,7.12,-6.11,3.94,-0.09,-0.02,-0.03
1,6.88,-6.05,3.84,-0.05,0.03,"-0.01"
1,7.13,-6.21,3.89,-0.08,0.07,"-0.01"
1,6.88,-6.14,3.88,-0.07,0.02,0.03
1,7.13,-6.15,3.76,-0.03,-0.00,0.04
1,7.23,-6.03,3.59,-0.05,-0.04,"0.01"
1,7.34,-5.87,3.69,-0.07,-0.02,0.00
1,7.69,-5.19,4.27,-0.13,-0.18,-0.11
1,8.47,-4.61,6.17,-0.06,-0.18,-0.17
1,8.09,-4.07,8.68,0.44,0.10,-0.36
1,6.79,-4.51,9.22,0.83,-1.02,"-0.21"
1,10.55,-6.26,7.09,1.73,-1.78,"-0.19"
1,7.36,-5.02,6.69,2.02,-0.87,-0.19
1,8.50,-6.56,7.30,2.06,-0.74,-0.24
1,4.77,-8.99,10.27,2.47,0.11,0.33
1,7.71,-11.07,12.53,2.67,-0.69,"0.44"
1,5.30,-13.76,14.37,3.51,1.06,0.33
1,0.13,-15.73,13.91,3.72,1.51,"0.71"
1,-5.60,-17.96,10.22,3.85,2.86,1.92
1,-4.16,-23.12,5.39,3.18,2.07,"4.91"
1,7.41,-24.77,-3.03,2.18,2.50,5.88
1,11.68,-20.82,-0.42,0.54,2.00,5.70
1,24.37,-10.73,1.05,1.23,0.70,"4.94"
1,21.36,-2.91,2.08,0.28,-1.55,2.31
1,16.91,-1.33,4.66,-0.22,-1.73,"0.25"
1,9.76,-0.65,7.76,-0.65,-1.04,-0.31
1,7.44,-1.27,9.09,-0.35,-0.22,"-0.34"
1,5.79,-1.19,7.78,-0.05,-0.51,-0.25
1,6.73,-1.98,7.25,-0.38,-0.46,-0.49
1,4.89,-1.64,8.02,-0.45,0.14,"-0.54"
1,4.48,-2.04,8.54,-0.60,0.27,"-0.32"
1,4.45,-2.67,8.77,-0.52,0.39,-0.18
1,4.25,-3.08,8.54,-0.26,-0.03,0.03
1,4.72,-2.38,8.32,-0.39,-0.06,-0.02
1,5.33,-2.55,8.35,-0.36,0.05,-0.15
1,4.13,-2.34,8.08,-0.30,0.07,-0.28
1,4.40,-2.73,8.05,-0.37,0.04,"-0.23"
1,4.75,-2.79,8.21,-0.28,0.06,-0.13
1,5.00,-3.06,8.05,-0.23,-0.08,-0.09
1,5.19,-2.93,8.09,-0.25,0.06,-0.06
1,4.64,-2.80,8.25,-0.27,0.12,-0.17
1,4.43,-2.91,8.23,-0.27,0.08,"-0.11"
1,4.54,-3.15,8.07,-0.20,0.10,-0.04
1,4.81,-3.29,7.97,-0.23,0.17,"0.08"
1,5.08,-3.34,8.54,-0.28,0.25,0.03
1,4.57,-3.21,8.31,-0.07,0.16,-0.03
1,4.67,-3.27,7.71,-0.04,-0.02,0.01
1,4.95,-3.39,7.79,-0.18,0.09,-0.05
1,4.52,-3.38,7.91,-0.13,0.13,-0.06
1,4.87,-3.40,7.77,-0.14,0.07,"-0.06"
