label,ax,ay,az,gx,gy,gz
1,7.26,-4.26,5.15,-0.04,-0.04,-0.02
1,7.58,-4.46,5.22,-0.10,-0.03,-0.02
1,7.45,-4.15,4.99,-0.09,-0.04,-0.01
1,7.60,-4.13,4.99,-0.15,0.07,0.02
1,7.51,-4.01,5.07,-0.12,0.01,0.04
1,7.55,-3.99,5.61,-0.07,0.05,"0.05"
1,7.73,-3.54,6.36,0.11,0.02,0.02
1,7.69,-3.17,7.75,0.26,0.44,0.01
1,9.90,-2.13,7.31,0.57,1.34,"-0.30"
1,3.90,-2.85,11.25,-0.10,1.94,"-0.43"
1,1.92,-4.78,12.25,1.39,-0.06,0.34
1,5.95,-6.20,9.54,2.01,-1.24,0.86
1,4.93,-7.15,8.41,2.50,-0.48,0.93
1,5.43,-8.42,7.55,2.52,0.08,1.27
1,2.94,-8.80,7.71,2.13,0.91,"1.64"
1,1.45,-9.16,9.24,1.69,0.26,"2.13"
1,1.91,-13.12,11.51,1.87,0.55,2.88
1,0.25,-15.50,12.16,2.39,1.05,3.75
1,-0.43,-21.27,10.21,2.91,-0.04,4.79
1,3.29,-24.10,2.46,2.87,-1.30,5.59
1,9.16,-23.83,-4.12,2.15,-0.91,5.84
1,17.76,-19.03,-6.70,2.18,0.53,5.23
1,19.71,-7.41,-2.71,1.30,0.49,4.09
1,19.79,-0.48,-0.35,0.60,-0.21,3.03
1,18.11,0.05,3.23,-0.30,-0.16,"1.41"
1,12.44,-1.43,5.88,-0.33,-0.32,0.14
1,8.75,-1.26,7.79,-0.77,-0.33,"-0.43"
1,6.10,-2.86,9.06,-0.52,0.16,-0.30
1,4.97,-3.47,9.26,-0.34,-0.41,-0.28
1,5.19,-3.09,8.31,-0.23,-0.46,-0.20
1,5.24,-3.56,8.17,-0.29,-0.10,-0.20
1,5.06,-3.70,8.20,-0.31,0.05,-0.20
1,4.66,-3.85,7.69,-0.24,0.03,-0.15
1,4.89,-3.31,7.64,-0.32,-0.05,-0.09
1,4.50,-3.52,7.66,-0.20,-0.10,0.01
1,5.46,-3.73,7.33,-0.18,-0.14,-0.01
1,5.48,-3.68,7.33,-0.30,0.08,"-0.07"
1,5.41,-4.05,7.69,-0.33,0.18,-0.13
1,4.95,-4.08,8.13,-0.22,0.11,"-0.11"
1,4.86,-3.91,7.86,-0.16,-0.04,-0.07
1,5.28,-3.92,7.77,-0.15,0.11,"-0.06"
1,4.54,-3.99,7.69,-0.06,0.03,-0.06
1,5.21,-3.90,7.14,-0.04,-0.07,-0.02
1,4.97,-3.97,7.31,-0.12,0.11,0.04
1,5.18,-3.78,7.19,-0.06,-0.03,0.08
1,5.41,-3.97,7.23,-0.11,0.08,0.09
1,5.54,-3.87,7.13,-0.11,0.11,0.05
1,5.61,-3.87,7.10,-0.15,0.07,0.01
1,5.61,-3.77,7.14,-0.16,0.08,-0.03
1,5.21,-4.06,7.48,-0.13,0.08,"-0.04"
