label,ax,ay,az,gx,gy,gz
3,-0.01,7.44,5.38,-0.07,-0.10,0.12
3,0.11,7.57,5.55,-0.17,-0.12,"0.12"
3,0.58,7.48,5.88,-0.19,-0.01,0.12
3,0.36,7.27,6.20,-0.20,0.01,"0.07"
3,0.33,7.19,6.18,-0.07,-0.07,0.10
3,0.26,7.19,5.96,-0.04,-0.12,0.11
3,0.11,7.12,5.61,-0.08,-0.16,0.16
3,-0.50,6.65,4.98,-0.10,-0.21,0.30
3,-2.04,6.17,4.20,-0.17,-0.07,0.55
3,-3.63,4.94,2.91,-0.26,-0.12,1.34
3,-4.75,1.47,-0.26,-0.34,-0.69,2.64
3,-3.05,-0.52,-1.21,-0.97,-0.19,4.02
3,-2.08,-7.26,0.59,-1.76,0.27,4.88
3,-0.67,-19.52,2.77,-3.35,-0.68,"6.12"
3,5.59,-29.19,2.62,-4.82,-1.77,6.97
3,16.00,-33.46,1.35,-4.62,-2.32,5.98
3,17.67,-23.95,7.35,-2.25,-1.37,5.14
3,20.34,-16.79,10.43,-1.42,-1.38,4.40
3,19.23,-9.96,11.11,0.13,-0.77,2.90
3,16.08,-7.66,7.33,-0.04,-1.34,0.80
3,10.03,-7.60,4.79,0.37,-0.53,"-0.61"
3,4.20,-8.34,2.68,0.29,-0.28,-1.05
3,1.36,-10.19,2.10,0.14,-0.58,-0.48
3,1.49,-10.04,0.97,0.30,-0.98,-0.53
3,2.68,-9.52,0.93,-0.05,-0.07,-0.60
3,1.43,-9.08,1.50,-0.33,0.64,-0.57
3,1.97,-9.31,1.98,-0.49,0.46,-0.26
3,2.85,-9.41,2.09,-0.43,0.42,-0.16
3,3.29,-9.36,2.54,-0.51,0.55,"-0.15"
3,2.94,-9.50,2.62,-0.26,0.50,-0.08
3,3.31,-9.27,2.62,-0.21,0.15,-0.03
3,3.44,-9.39,2.34,-0.10,0.20,"-0.11"
3,3.11,-9.17,2.04,-0.09,0.18,"-0.10"
3,3.08,-9.24,1.95,-0.06,0.08,-0.07
3,3.21,-9.46,1.79,-0.08,-0.06,-0.04
3,3.39,-9.41,1.84,0.00,-0.06,-0.05
3,3.29,-9.33,1.88,-0.08,0.03,-0.01
3,3.13,-9.19,1.95,-0.03,0.05,0.03
3,3.59,-9.28,1.84,-0.11,-0.01,"0.04"
3,3.53,-9.17,1.81,-0.09,0.02,0.01
3,3.56,-9.26,2.00,-0.11,-0.01,-0.01
3,3.64,-9.38,1.82,-0.06,-0.05,-0.03
3,3.51,-9.24,1.98,-0.15,0.06,-0.03
3,3.39,-9.38,1.94,-0.00,0.12,-0.00
3,3.37,-9.25,2.01,-0.11,-0.05,0.01
3,3.48,-9.32,1.96,0.05,0.04,"0.04"
3,3.58,-9.18,1.83,-0.08,0.00,0.05
3,3.53,-9.24,1.90,-0.10,0.07,0.05
3,3.64,-9.20,1.86,-0.07,0.10,"0.18"
3,3.19,-9.16,1.76,-0.18,0.16,"0.32"
