label,ax,ay,az,gx,gy,gz
1,9.19,-2.52,2.38,-0.02,0.10,-0.16
1,9.24,-2.50,2.37,-0.06,0.04,"-0.07"
1,9.37,-2.54,2.39,-0.08,0.05,"-0.07"
1,9.65,-2.25,2.25,-0.11,-0.05,"-0.03"
1,9.66,-2.24,2.44,-0.18,-0.01,-0.09
1,9.63,-2.15,2.88,-0.13,-0.15,-0.10
1,10.31,-1.92,5.18,0.06,0.16,"-0.25"
1,9.71,-2.22,7.33,0.61,0.14,-0.28
1,10.04,-2.69,7.69,1.24,-0.01,-0.21
1,9.88,-3.28,7.14,1.82,0.05,"-0.24"
1,9.25,-4.04,6.37,2.16,0.46,"-0.18"
1,7.76,-2.50,4.46,2.61,0.49,-0.05
1,6.52,-3.00,4.38,2.09,1.30,0.10
1,7.02,-5.17,6.29,1.95,0.80,1.15
1,10.86,-7.56,8.20,2.16,1.30,1.81
1,11.70,-8.91,9.70,2.30,0.89,1.42
1,10.02,-10.81,9.02,3.00,1.13,1.61
1,8.19,-15.31,6.21,3.87,0.81,"2.29"
1,8.71,-16.63,0.05,4.39,0.12,"2.73"
1,10.00,-14.91,-9.31,4.28,0.32,2.98
1,14.33,-3.69,-12.10,2.23,0.90,"3.05"
1,15.61,3.66,-5.04,0.84,0.98,2.61
1,16.80,6.97,-2.23,1.42,-0.44,2.86
1,17.94,5.83,-1.04,0.49,-0.42,"0.76"
1,13.62,1.94,1.94,-0.42,-0.25,-0.12
1,9.67,0.04,4.52,-0.79,-0.22,"-0.53"
1,7.98,-0.87,5.66,-0.73,-0.01,-0.46
1,7.67,-1.40,6.05,-0.63,0.13,-0.35
1,8.08,-1.43,5.92,-0.52,0.13,-0.12
1,7.70,-1.42,5.72,-0.31,0.05,-0.11
1,8.49,-1.24,5.06,-0.11,-0.07,"-0.02"
1,8.15,-0.99,5.33,-0.35,0.06,"-0.04"
1,8.68,-1.14,5.49,-0.21,-0.02,-0.03
1,8.30,-1.53,5.38,-0.16,-0.01,-0.07
1,8.51,-0.95,5.10,-0.14,-0.08,"-0.03"
1,8.63,-0.93,4.87,-0.18,0.12,"-0.01"
1,8.58,-0.93,4.78,-0.19,0.07,0.03
1,8.89,-1.07,4.92,-0.25,0.06,"0.00"
1,8.87,-1.22,5.05,-0.24,0.05,-0.02
1,8.48,-1.32,5.36,-0.27,0.02,-0.06
1,8.96,-1.22,5.34,-0.18,0.06,-0.06
1,8.26,-1.20,4.96,-0.15,0.02,-0.05
1,8.37,-1.18,4.77,-0.20,0.11,"-0.03"
1,8.57,-1.53,4.87,-0.29,0.06,0.01
1,8.17,-1.53,4.99,-0.28,0.06,"0.03"
1,8.68,-1.66,5.27,-0.29,0.15,0.04
1,8.43,-1.41,5.49,-0.24,0.03,0.01
1,8.78,-1.53,5.41,-0.23,0.09,-0.05
1,8.26,-1.78,5.45,-0.15,0.02,-0.09
1,8.30,-1.58,5.14,-0.12,-0.11,"-0.09"
