label,ax,ay,az,gx,gy,gz
1,5.41,-3.37,7.46,0.00,0.00,-0.02
1,4.92,-3.29,7.55,-0.06,0.17,"0.01"
1,5.19,-3.43,7.60,-0.08,0.06,"0.04"
1,5.23,-3.19,7.73,-0.07,0.20,-0.00
1,4.92,-3.22,7.91,-0.11,0.03,0.00
1,5.12,-3.15,8.85,-0.20,0.28,"0.13"
1,4.83,-3.38,9.57,0.00,0.36,0.26
1,4.99,-4.08,9.69,0.18,0.67,"0.38"
1,6.07,-4.69,9.44,0.54,0.37,0.13
1,3.82,-3.61,9.75,0.82,0.07,"-0.30"
1,1.45,-3.05,10.80,0.85,-0.32,-0.23
1,-0.63,-4.09,10.51,1.21,-0.51,0.15
1,-0.78,-3.97,9.65,1.43,-0.29,0.75
1,-0.88,-4.91,8.90,1.65,-0.52,1.18
1,-0.86,-4.84,8.24,1.62,-0.55,1.71
1,0.39,-5.84,8.53,1.56,-0.19,2.12
1,-0.67,-7.03,10.39,1.17,0.40,2.44
1,-0.67,-10.32,11.53,1.26,0.95,3.23
1,-5.01,-15.05,11.03,1.20,0.89,4.06
1,1.58,-20.72,5.10,0.77,1.06,5.54
1,4.94,-21.11,3.94,-0.35,3.32,6.55
1,13.07,-18.98,5.73,-0.72,1.28,"4.66"
1,15.06,-10.01,9.80,-0.77,-0.72,2.77
1,13.04,-2.93,9.19,-0.10,-1.10,2.54
1,13.07,-1.33,9.86,-0.79,-0.57,1.99
1,9.41,-2.05,10.55,-0.49,-0.73,1.32
1,7.60,-1.62,8.62,0.09,-1.39,0.32
1,6.53,-1.72,7.62,-0.20,-0.59,"-0.18"
1,3.39,-2.76,9.11,-0.34,-0.02,"-0.46"
1,2.01,-2.86,9.73,-0.37,-0.32,-0.30
1,2.53,-3.36,9.70,-0.34,0.05,"-0.24"
1,2.10,-3.12,9.49,-0.20,0.36,-0.20
1,2.06,-3.31,9.09,-0.17,0.18,-0.15
1,2.25,-3.45,9.08,-0.14,0.08,"-0.25"
1,2.13,-3.24,8.64,-0.05,-0.04,"-0.26"
1,2.15,-3.92,8.76,-0.14,0.06,-0.30
1,1.84,-3.56,8.84,-0.17,0.02,-0.32
1,1.82,-3.73,8.91,-0.11,0.05,"-0.23"
1,1.49,-3.51,8.91,-0.09,0.09,"-0.22"
1,1.94,-3.48,8.86,-0.06,0.17,-0.19
1,2.42,-3.58,8.87,-0.12,0.13,-0.27
1,1.93,-3.75,8.80,-0.03,0.12,-0.22
1,1.83,-3.46,8.61,-0.09,0.00,-0.12
1,2.16,-3.50,8.70,-0.09,0.06,"-0.09"
1,2.00,-3.49,8.56,-0.08,0.02,-0.11
1,2.00,-3.36,8.53,-0.11,0.07,"-0.17"
1,1.92,-3.47,8.48,-0.11,0.07,-0.09
1,2.05,-3.62,8.48,-0.15,0.07,"-0.03"
1,2.67,-3.49,8.79,-0.19,0.13,-0.03
1,2.37,-3.62,8.78,-0.06,0.05,"-0.19"
