label,ax,ay,az,gx,gy,gz
1,7.43,-4.27,4.74,-0.04,0.03,-0.11
1,7.46,-4.23,4.75,-0.03,-0.03,-0.05
1,7.64,-4.36,4.85,-0.02,-0.00,-0.03
1,7.81,-4.39,4.98,0.03,-0.06,-0.02
1,7.97,-4.35,4.94,0.05,-0.06,-0.06
1,7.76,-4.00,5.43,0.06,-0.10,-0.12
1,7.88,-3.59,6.83,0.28,-0.03,-0.34
1,6.84,-2.59,8.43,0.59,-0.21,-0.10
1,7.32,-3.29,8.36,1.18,0.00,0.04
1,5.92,-2.83,8.06,1.47,-0.75,"0.42"
1,8.06,-4.84,9.15,1.73,-0.67,0.37
1,6.32,-6.10,9.43,2.33,-0.67,0.52
1,7.00,-7.56,9.78,2.67,-0.60,0.56
1,5.88,-8.55,9.52,3.36,-0.49,0.81
1,6.79,-8.18,8.27,3.61,-0.08,0.98
1,5.01,-7.66,7.26,3.72,1.35,1.36
1,5.03,-10.18,7.29,3.32,1.69,"2.71"
1,7.03,-13.72,7.77,2.63,1.44,3.59
1,8.51,-13.69,4.77,3.14,0.14,3.26
1,10.17,-9.52,1.10,2.86,-0.08,2.20
1,10.79,-5.89,-0.58,1.86,1.03,1.76
1,10.86,-1.35,-2.02,1.42,1.74,1.67
1,11.99,2.84,-0.20,0.47,0.25,"1.98"
1,13.63,1.00,2.58,0.19,-0.49,1.30
1,11.67,0.37,3.65,0.19,-0.79,0.73
1,11.05,0.23,4.42,-0.11,-1.03,"0.08"
1,9.81,0.47,5.91,-0.50,0.05,"-0.29"
1,7.01,-0.07,7.15,-0.57,0.21,-0.41
1,7.97,-0.57,7.65,-0.42,0.07,-0.28
1,7.04,-0.81,7.47,-0.24,0.41,-0.38
1,6.64,-0.60,7.21,-0.25,0.21,-0.33
1,6.11,-0.54,7.19,-0.26,0.08,-0.20
1,6.28,-0.79,7.29,-0.27,0.13,-0.09
1,6.30,-0.47,7.25,-0.08,0.03,-0.04
1,6.57,-0.64,7.17,-0.11,0.12,0.03
1,6.81,-0.58,7.39,-0.13,0.15,0.04
1,6.77,-0.75,7.21,-0.05,0.07,0.06
1,7.04,-0.74,7.27,-0.13,0.12,"0.02"
1,6.73,-0.62,7.39,-0.12,0.11,-0.03
1,6.88,-0.66,7.30,-0.06,-0.04,"-0.05"
1,6.90,-0.65,7.35,-0.10,0.04,-0.11
1,6.56,-0.64,7.16,-0.06,0.05,-0.11
1,6.74,-0.47,7.09,-0.13,0.11,"-0.12"
1,6.45,-0.65,7.24,-0.10,0.09,"-0.10"
1,6.32,-0.62,7.10,-0.05,-0.01,-0.07
1,6.62,-0.62,7.24,-0.15,0.11,"-0.08"
1,6.48,-0.51,7.45,-0.15,0.18,-0.12
1,6.32,-0.76,7.55,-0.08,-0.02,-0.07
1,6.60,-0.69,7.50,-0.11,0.05,"-0.08"
1,6.35,-0.63,7.49,-0.06,0.01,"-0.06"
