label,ax,ay,az,gx,gy,gz
1,5.62,-1.41,7.74,-0.05,-0.06,0.05
1,5.50,-1.48,7.89,-0.09,0.06,0.02
1,5.75,-1.60,8.03,-0.09,-0.02,0.03
1,5.75,-1.76,8.25,-0.01,0.04,-0.04
1,5.57,-1.40,8.20,0.06,-0.07,"-0.10"
1,5.11,-0.96,8.04,0.05,0.00,"-0.06"
1,5.14,-0.74,8.06,-0.01,-0.05,-0.01
1,4.74,-1.12,9.12,-0.01,0.11,0.02
1,4.06,-1.41,10.19,0.17,0.06,0.16
1,2.74,-2.42,11.51,0.53,0.16,0.45
1,1.20,-4.01,12.16,0.72,-0.15,"0.78"
1,-1.56,-5.81,13.51,1.07,-0.21,"1.42"
1,-0.21,-9.28,12.93,1.66,0.00,2.48
1,0.35,-11.44,9.98,2.24,0.45,3.40
1,2.48,-14.72,7.13,2.45,0.06,4.04
1,3.11,-16.46,4.39,1.99,0.66,"4.29"
1,3.31,-18.79,2.29,0.73,1.32,5.09
1,5.23,-19.80,0.79,-0.70,1.94,6.45
1,11.87,-23.70,3.39,-2.10,-0.70,6.56
1,21.19,-14.82,2.91,1.16,-0.62,"5.48"
1,21.32,-2.97,5.92,-0.75,-0.29,3.84
1,17.97,-0.48,8.99,-1.60,0.11,1.47
1,11.56,-2.39,11.33,-1.01,0.08,"-0.16"
1,6.24,-4.01,10.89,-0.23,-0.49,-0.89
1,3.60,-5.43,10.04,-0.22,-0.36,"-1.15"
1,0.96,-5.01,9.61,-0.12,-0.11,-1.11
1,0.38,-5.16,9.33,-0.14,0.04,-0.77
1,0.24,-5.59,8.98,-0.05,0.16,-0.56
1,0.15,-5.33,8.18,0.10,0.03,-0.30
1,1.46,-5.25,8.05,-0.06,0.28,-0.16
1,1.49,-5.15,8.13,0.03,0.22,-0.22
1,1.62,-5.03,7.92,0.03,0.03,"-0.13"
1,1.71,-4.93,8.01,-0.01,0.08,"-0.13"
1,1.58,-5.03,8.09,-0.05,0.03,-0.12
1,1.26,-4.74,8.22,-0.01,0.12,-0.08
1,1.56,-4.81,8.10,-0.00,-0.05,0.01
1,1.69,-4.73,8.07,-0.04,0.09,0.00
1,1.84,-4.82,8.23,-0.04,0.03,0.01
1,1.83,-4.74,8.37,-0.03,-0.01,"-0.00"
1,1.76,-4.61,8.21,0.01,-0.03,0.02
1,1.98,-4.61,8.24,-0.01,0.02,"0.02"
1,2.12,-4.66,8.20,0.00,-0.03,-0.01
1,2.07,-4.65,8.31,-0.03,0.08,"-0.06"
1,1.77,-4.72,8.38,0.03,-0.02,"-0.04"
1,2.26,-4.46,8.38,-0.03,0.04,-0.03
1,1.87,-4.53,8.47,0.02,0.07,-0.07
1,2.16,-4.41,8.39,-0.01,0.03,-0.02
1,1.87,-4.38,8.28,0.04,0.01,-0.01
1,2.19,-4.33,8.28,-0.04,0.08,"-0.04"
1,1.94,-4.38,8.25,0.02,0.04,"-0.05"
