label,ax,ay,az,gx,gy,gz
2,2.94,-3.26,8.52,-0.06,0.05,-0.01
2,2.72,-3.32,8.67,-0.06,0.02,-0.00
2,2.96,-3.35,8.67,-0.03,0.02,"-0.00"
2,2.63,-3.18,8.63,-0.02,-0.05,-0.01
2,2.93,-3.23,8.58,-0.04,0.08,"0.02"
2,2.74,-3.28,8.73,-0.05,-0.02,0.04
2,3.33,-2.63,8.95,-0.09,0.09,0.05
2,4.45,-1.71,9.64,-0.11,0.09,"0.07"
2,7.11,-1.57,10.95,-0.07,0.35,"-0.19"
2,8.66,-0.77,11.09,0.53,0.45,-0.56
2,10.28,-0.71,9.93,0.84,0.34,-1.25
2,11.05,-1.62,8.07,0.83,0.37,"-2.07"
2,11.64,-2.98,7.13,0.40,0.49,-2.74
2,13.02,-5.83,7.22,0.42,0.27,"-3.37"
2,14.81,-7.56,5.14,0.41,-0.09,-4.19
2,17.39,-12.99,4.87,-0.63,-0.75,-5.24
2,17.69,-19.06,4.29,-1.31,-0.57,-6.16
2,15.06,-25.45,5.35,-2.38,-0.50,-6.56
2,8.12,-32.12,8.09,-1.59,0.56,-7.39
2,-7.27,-27.50,12.75,-0.41,1.14,-6.83
2,-11.34,-18.54,12.10,1.18,0.22,-5.31
2,-14.99,-8.70,10.74,1.10,0.55,"-3.75"
2,-12.12,-3.40,7.56,-0.07,-0.06,-1.64
2,-8.66,0.47,8.21,-0.87,-0.38,"0.12"
2,-4.34,3.23,8.02,-1.16,-0.07,1.17
2,0.24,0.36,10.31,-1.42,-0.31,1.79
2,4.41,-0.28,11.78,-0.86,0.02,1.24
2,3.85,-0.46,11.51,-0.21,0.02,1.06
2,2.76,0.68,10.17,0.14,-0.03,0.67
2,1.80,0.70,9.46,0.09,0.01,0.41
2,1.49,0.01,9.09,-0.04,-0.21,"0.20"
2,1.02,-0.14,9.17,-0.14,0.05,0.21
2,1.38,-0.93,9.28,-0.20,-0.30,"0.18"
2,1.58,-0.70,9.03,-0.18,-0.31,0.28
2,1.79,-1.20,9.43,-0.08,-0.13,"0.49"
2,1.51,-0.81,9.39,-0.03,-0.21,0.49
2,2.07,-0.54,9.37,-0.05,-0.30,0.54
2,2.15,-0.09,9.12,0.02,-0.09,0.57
2,2.23,-0.11,9.17,-0.10,0.02,0.64
2,2.32,-1.03,9.39,-0.04,0.02,0.60
2,2.14,-0.71,9.04,0.14,-0.25,0.53
2,2.39,-0.78,9.26,0.09,-0.29,0.44
2,2.41,-0.31,9.16,0.18,-0.25,0.44
2,3.04,-0.45,9.31,0.01,-0.12,"0.41"
2,2.58,-0.33,9.37,-0.02,0.04,"0.29"
2,2.55,-0.32,9.11,0.02,-0.07,0.26
2,2.74,-0.39,9.15,0.01,-0.07,"0.24"
2,2.83,-0.41,8.92,0.04,-0.08,0.20
2,3.02,-0.47,8.98,-0.07,-0.06,0.14
2,2.46,-0.43,9.16,-0.13,0.00,"0.09"
