label,ax,ay,az,gx,gy,gz
1,6.20,-4.80,6.00,-0.03,0.01,-0.01
1,6.29,-4.93,6.01,-0.02,0.05,0.00
1,6.06,-4.73,6.01,-0.06,-0.03,"0.04"
1,6.57,-4.95,6.13,-0.02,0.03,0.05
1,6.23,-4.89,6.04,0.01,-0.05,"-0.02"
1,6.30,-4.97,5.97,0.03,-0.00,-0.03
1,5.97,-4.62,6.12,0.01,-0.07,-0.01
1,6.07,-4.61,6.82,0.08,-0.11,-0.01
1,5.37,-3.85,8.34,0.22,-0.20,0.07
1,4.40,-2.98,10.51,0.58,-0.43,0.16
1,5.32,-3.70,11.64,0.76,-1.54,"0.35"
1,7.31,-5.26,10.21,1.78,-0.36,0.41
1,6.45,-6.73,9.75,1.80,-0.42,0.48
1,5.34,-6.74,9.57,2.33,0.45,0.48
1,0.87,-8.45,12.02,2.24,-0.14,0.95
1,1.79,-11.49,12.74,2.84,-0.84,1.29
1,1.72,-14.83,11.96,3.06,0.02,"1.97"
1,1.40,-15.80,10.78,3.38,0.99,2.25
1,2.08,-18.70,6.85,2.46,1.30,3.00
1,6.21,-16.96,1.24,2.32,1.03,4.07
1,16.25,-14.56,-4.22,2.26,1.85,4.11
1,16.39,-4.08,-1.02,1.20,0.87,3.89
1,16.32,1.94,1.23,1.26,0.30,3.45
1,21.39,2.61,0.93,0.23,-0.32,2.83
1,14.68,1.71,4.24,-0.20,0.05,0.39
1,8.36,-0.02,7.25,-0.42,-1.24,-0.62
1,5.06,-0.28,8.53,-0.52,-0.05,-0.40
1,4.16,-1.66,9.83,-0.57,0.31,-0.40
1,4.24,-1.49,9.64,-0.40,-0.14,-0.28
1,4.44,-1.58,9.41,-0.40,0.17,-0.27
1,4.39,-1.75,9.27,-0.30,0.25,"-0.19"
1,4.29,-1.47,8.96,-0.21,0.05,"-0.20"
1,3.94,-1.51,8.68,-0.04,0.13,-0.19
1,3.75,-1.16,8.56,-0.21,-0.21,-0.02
1,4.59,-1.69,8.89,-0.07,-0.04,-0.07
1,4.74,-1.05,8.14,-0.02,0.03,0.09
1,4.96,-1.31,8.00,-0.08,0.17,"-0.03"
1,4.66,-1.85,8.16,-0.08,0.11,"-0.07"
1,4.93,-1.63,8.23,-0.21,-0.15,-0.01
1,4.37,-1.43,8.35,-0.08,-0.07,0.01
1,4.44,-1.69,8.30,-0.16,-0.08,0.06
1,4.96,-1.54,8.33,-0.18,-0.08,0.19
1,5.14,-1.63,8.63,-0.17,0.14,0.17
1,5.65,-1.91,8.81,-0.18,0.11,0.02
1,4.54,-1.45,8.30,0.01,0.02,-0.10
1,5.19,-1.83,8.17,-0.14,0.13,-0.05
1,4.67,-1.64,8.20,-0.06,-0.03,"-0.09"
1,4.81,-1.67,8.24,-0.07,-0.08,-0.10
1,4.54,-1.83,8.37,-0.06,0.04,-0.01
1,4.94,-1.66,8.16,-0.10,-0.09,"0.03"
