label,ax,ay,az,gx,gy,gz
5,4.41,-1.99,8.54,-0.17,0.05,0.09
5,4.42,-1.93,8.66,-0.16,0.01,"0.08"
5,4.32,-1.80,8.52,-0.12,0.03,"0.06"
5,4.52,-1.80,8.59,-0.12,0.03,0.04
5,4.58,-1.79,8.56,-0.11,-0.00,0.01
5,4.80,-1.84,8.71,-0.10,0.05,"-0.05"
5,5.65,-0.97,9.34,-0.19,-0.03,-0.19
5,7.08,0.07,10.63,-0.17,0.04,-0.61
5,7.04,0.64,14.13,-0.56,0.21,-1.38
5,6.66,-2.62,16.86,0.20,0.04,-2.02
5,3.93,-4.26,15.87,0.92,0.83,"-1.93"
5,4.57,-5.59,12.96,1.66,2.49,"-0.94"
5,1.42,-4.21,10.18,1.95,2.65,-0.12
5,0.45,-2.61,7.75,1.84,2.42,0.59
5,-1.19,-0.97,5.99,1.37,2.47,1.33
5,-1.28,-0.23,5.21,0.80,1.99,1.67
5,-2.38,-0.20,4.45,0.22,1.60,"2.22"
5,-2.37,-0.38,4.46,-0.37,1.69,"2.90"
5,-2.24,-0.18,5.01,-0.72,1.77,3.27
5,-1.35,-0.36,4.87,-0.56,1.70,3.55
5,0.42,1.37,4.14,-0.77,1.49,3.46
5,1.77,1.36,4.34,-0.96,1.30,"3.10"
5,2.82,1.88,5.16,-1.16,0.70,2.55
5,6.51,1.96,4.43,-1.07,0.49,1.98
5,4.58,-0.23,6.02,-1.60,-0.16,"1.29"
5,5.54,0.29,6.37,-1.65,-0.09,0.64
5,6.61,0.06,6.48,-2.10,0.17,"0.29"
5,5.57,-2.94,9.51,-2.57,0.10,-0.62
5,4.66,-4.53,11.50,-2.53,-0.61,-1.15
5,4.66,-3.95,11.36,-1.96,-0.86,-1.27
5,5.01,-5.82,11.11,-1.97,-1.17,"-1.44"
5,6.81,-5.94,12.34,-2.46,-2.38,-1.34
5,11.01,-5.37,12.97,-2.37,-1.05,"-2.06"
5,10.33,-8.99,12.77,-1.70,-0.05,-2.80
5,9.80,-8.67,13.23,-1.90,0.56,-3.25
5,6.05,-10.65,13.28,-1.70,2.20,-3.65
5,5.93,-11.86,11.90,-0.49,1.67,-3.60
5,3.84,-10.46,10.13,0.16,1.95,"-3.65"
5,0.54,-11.03,6.40,0.83,1.84,"-2.55"
5,-1.26,-6.60,3.05,1.18,1.70,-1.45
5,-1.34,-3.76,2.82,0.87,1.19,-0.36
5,0.86,-0.69,4.41,0.49,0.46,0.53
5,2.09,1.37,6.70,0.26,0.07,0.91
5,3.09,0.96,7.72,0.17,0.16,0.85
5,4.09,0.71,7.95,0.13,-0.05,"0.79"
5,4.74,0.21,8.52,0.03,0.03,"0.70"
5,4.78,-0.04,8.82,0.00,-0.12,0.44
5,3.90,0.34,8.45,0.07,-0.20,"0.24"
5,3.38,-0.12,8.69,-0.10,-0.04,0.24
5,3.25,-0.34,8.32,-0.04,-0.06,"0.32"
