label,ax,ay,az,gx,gy,gz
2,7.67,-2.92,5.81,-0.06,0.03,-0.08
2,7.66,-2.81,5.81,-0.06,0.05,"-0.10"
2,7.76,-2.67,5.88,-0.09,0.11,"-0.12"
2,8.14,-2.37,5.80,-0.12,0.12,-0.12
2,7.69,-2.14,5.57,-0.17,0.20,-0.14
2,8.84,-1.62,4.54,0.00,0.05,-0.04
2,9.17,-1.44,4.48,-0.38,0.23,-0.27
2,9.33,-1.88,5.06,-0.52,0.60,-0.43
2,9.52,-2.71,5.61,-0.70,0.75,-0.59
2,11.27,-1.10,3.96,-0.91,1.94,-0.94
2,8.85,-3.20,6.94,-0.87,1.60,-1.25
2,9.48,-3.39,6.40,-0.70,0.99,"-1.32"
2,9.59,-5.11,7.49,-0.32,1.35,-1.60
2,9.41,-5.24,7.82,-0.13,0.59,"-1.89"
2,9.90,-2.87,6.37,0.16,0.67,-2.36
2,13.27,-0.37,3.59,0.05,0.38,-2.58
2,23.85,-3.82,-3.72,-0.70,-0.30,"-3.24"
2,33.63,-20.85,-7.08,-2.58,-0.64,"-6.53"
2,24.89,-36.46,-3.07,-4.47,-0.51,-8.59
2,12.45,-39.49,2.89,-4.85,-2.13,-8.64
2,7.10,-38.65,10.82,-4.36,-1.56,-7.54
2,-12.05,-31.24,22.19,-2.50,-1.13,"-5.47"
2,-6.29,-11.08,17.80,-1.93,-0.77,-2.37
2,-2.60,-0.89,12.03,-0.77,-0.87,"0.22"
2,6.99,3.04,8.28,-0.88,-0.13,1.23
2,8.80,0.73,9.72,-0.55,-0.51,"0.87"
2,9.13,-0.19,9.46,0.16,-0.22,0.38
2,7.35,-0.73,7.47,0.66,-0.29,0.42
2,7.37,-0.69,6.51,0.62,0.43,0.35
2,6.86,0.15,5.95,0.61,-0.22,0.50
2,8.05,0.10,5.25,0.50,0.18,"0.35"
2,6.87,0.72,5.96,0.43,-0.14,0.40
2,7.71,1.14,6.04,0.25,0.18,"0.37"
2,7.21,0.81,6.51,0.41,0.09,0.33
2,7.90,0.81,6.20,0.03,0.07,"0.22"
2,6.66,1.02,6.39,0.09,0.08,0.15
2,7.15,0.21,6.64,-0.01,0.13,"0.23"
2,6.87,0.50,6.46,0.09,-0.15,0.15
2,7.56,0.67,6.58,-0.09,-0.01,0.19
2,7.26,0.69,6.98,0.01,0.01,"0.17"
2,7.30,-0.03,7.31,0.06,0.04,"0.15"
2,6.55,0.21,7.13,0.24,-0.32,0.21
2,7.21,0.49,6.24,0.42,-0.27,0.32
2,7.85,0.18,5.94,0.33,-0.28,0.42
2,7.40,-0.07,6.45,0.25,-0.16,"0.25"
2,7.45,-0.11,6.24,0.44,-0.27,0.14
2,7.42,-0.11,6.45,0.28,-0.87,0.16
2,8.86,0.24,6.05,0.49,-0.06,"0.13"
2,8.88,0.55,6.16,0.31,0.10,0.11
2,7.64,1.04,6.09,0.34,0.29,"0.07"
