label,ax,ay,az,gx,gy,gz
1,0.24,-0.70,9.07,-0.07,0.54,0.12
1,-0.58,-0.79,9.44,-0.17,-0.11,"0.10"
1,0.79,-0.53,9.45,-0.08,-0.02,"-0.01"
1,0.43,-0.83,9.67,-0.11,-0.08,0.00
1,0.47,-0.61,9.71,-0.04,-0.05,-0.02
1,0.37,-0.81,9.74,-0.00,-0.25,-0.05
1,-0.84,-0.76,10.42,0.11,-0.68,0.04
1,-2.41,-1.39,10.62,0.39,-1.23,0.22
1,-2.61,-1.76,10.06,0.57,-1.66,0.65
1,-2.25,-2.07,9.30,0.64,-1.35,1.06
1,-1.90,-2.33,9.78,0.61,-1.06,1.54
1,-0.76,-3.92,10.25,0.93,-1.17,2.08
1,0.43,-5.16,9.57,1.60,-1.55,2.89
1,3.07,-5.49,10.31,1.86,-0.45,2.97
1,-2.80,-8.06,13.08,1.76,-0.02,2.96
1,-2.08,-11.94,12.85,2.37,-0.87,3.89
1,-1.15,-18.64,12.20,2.91,-1.19,4.62
1,3.79,-28.06,8.51,3.71,0.52,5.23
1,17.99,-20.35,-0.13,2.32,2.28,5.02
1,15.51,-14.69,3.82,1.13,1.02,4.16
1,21.38,-6.56,0.40,0.61,-0.15,3.70
1,19.61,-3.90,1.34,0.42,-1.27,2.80
1,19.79,-1.03,0.50,0.40,-1.19,0.95
1,12.69,-1.45,2.87,-0.23,-0.02,-0.30
1,9.08,-2.11,5.16,-0.41,-0.60,-0.57
1,6.75,-2.07,6.14,-0.31,-0.34,-0.45
1,6.95,-2.23,6.57,-0.54,-0.12,-0.47
1,5.48,-2.31,7.81,-0.67,0.57,-0.52
1,5.57,-2.61,8.32,-0.50,0.04,-0.44
1,5.40,-2.62,8.53,-0.48,0.15,-0.28
1,5.78,-2.54,8.16,-0.25,0.24,-0.23
1,4.91,-2.40,7.92,-0.35,0.06,-0.25
1,5.14,-2.27,7.89,-0.16,0.12,"-0.08"
1,5.60,-2.47,7.69,-0.17,-0.01,"-0.00"
1,5.92,-2.57,7.56,-0.15,0.21,"0.02"
1,5.91,-2.59,7.57,-0.12,0.22,0.08
1,6.24,-2.38,7.20,-0.10,0.04,0.06
1,6.36,-2.56,7.35,-0.16,0.16,-0.03
1,5.55,-2.64,7.48,-0.12,0.14,"-0.01"
1,5.93,-2.80,7.40,-0.08,-0.01,0.07
1,6.11,-2.61,7.32,-0.11,0.15,"0.05"
1,5.83,-2.77,7.39,-0.09,-0.03,-0.00
1,5.93,-2.73,7.44,-0.15,0.07,0.03
1,5.96,-2.85,7.49,-0.08,0.04,0.05
1,5.90,-2.71,7.31,-0.14,0.09,-0.01
1,5.80,-2.74,7.35,-0.12,0.00,-0.02
1,5.80,-2.62,7.28,-0.19,0.07,"0.00"
1,5.63,-2.91,7.34,-0.16,0.04,"-0.03"
1,5.45,-2.97,7.28,-0.18,0.13,-0.00
1,5.84,-3.11,7.37,-0.18,0.20,"0.01"
