label,ax,ay,az,gx,gy,gz
1,7.00,-4.75,4.96,0.10,-0.08,0.03
1,7.24,-4.77,4.87,0.04,0.01,"0.01"
1,7.29,-4.80,4.95,-0.07,0.08,-0.01
1,7.32,-4.94,4.95,-0.05,0.21,"-0.05"
1,6.82,-4.95,5.22,-0.08,0.01,-0.07
1,7.25,-4.76,5.14,-0.02,-0.01,-0.05
1,7.42,-4.81,5.44,-0.09,-0.01,-0.07
1,7.77,-4.63,6.01,0.10,-0.02,-0.26
1,7.69,-4.13,7.39,0.15,-0.21,-0.43
1,7.06,-3.54,10.45,0.51,-0.15,-0.46
1,5.26,-5.86,14.24,1.68,0.02,-0.22
1,4.93,-6.14,13.52,2.86,-0.48,0.21
1,4.93,-8.42,12.37,3.21,0.75,0.60
1,3.15,-11.05,11.25,3.52,0.99,1.31
1,3.89,-12.08,9.88,3.50,1.21,"1.99"
1,3.57,-13.47,9.34,3.19,1.81,2.60
1,2.77,-15.37,9.00,2.65,2.07,"3.55"
1,3.40,-17.51,7.48,2.19,1.60,4.62
1,9.25,-18.66,2.87,1.57,1.56,5.13
1,16.38,-15.76,-2.69,1.33,1.37,4.73
1,16.18,-1.71,1.07,-0.41,0.99,3.40
1,14.33,1.89,5.61,-0.60,0.92,3.01
1,16.35,3.74,8.14,-0.22,-0.49,"2.39"
1,13.35,3.33,7.81,0.30,-0.65,"0.98"
1,10.45,2.19,7.51,0.09,-0.52,"0.12"
1,6.14,0.90,8.22,-0.32,-0.21,-0.21
1,4.98,-0.28,8.13,-0.37,0.01,-0.24
1,4.75,-1.57,8.54,-0.61,0.36,-0.45
1,3.21,-1.94,9.67,-0.66,0.22,-0.60
1,2.20,-1.72,9.86,-0.51,0.05,-0.49
1,2.19,-2.31,9.78,-0.27,0.17,-0.29
1,2.26,-2.36,9.18,-0.17,-0.02,-0.13
1,2.87,-2.11,9.06,-0.24,-0.11,-0.08
1,3.80,-1.89,8.60,-0.05,-0.05,-0.09
1,4.09,-1.74,8.54,-0.21,-0.12,-0.18
1,3.74,-1.85,8.76,-0.21,-0.03,-0.24
1,3.59,-1.79,9.15,-0.31,-0.02,-0.25
1,3.26,-1.95,9.41,-0.16,0.01,-0.21
1,3.61,-1.88,8.99,-0.10,-0.00,-0.19
1,3.56,-1.93,8.77,-0.07,0.06,"-0.14"
1,3.93,-2.11,8.66,-0.12,0.01,-0.09
1,4.05,-2.11,8.56,-0.08,-0.02,-0.11
1,3.84,-2.09,8.64,-0.10,0.03,-0.14
1,3.92,-2.12,8.69,-0.07,-0.06,"-0.17"
1,3.39,-1.85,8.82,-0.14,0.08,-0.16
1,3.29,-1.91,8.90,-0.09,0.08,-0.07
1,3.62,-2.10,8.70,-0.04,-0.02,0.04
1,3.80,-2.09,8.67,-0.05,0.03,0.03
1,3.79,-2.00,8.52,-0.06,-0.04,0.01
1,3.64,-1.93,8.42,-0.08,0.08,"-0.01"
