label,ax,ay,az,gx,gy,gz
4,6.55,-6.36,3.96,-0.08,0.07,-0.06
4,6.70,-6.14,3.74,-0.06,-0.03,"0.00"
4,6.66,-6.13,3.93,-0.09,0.05,0.02
4,6.98,-6.15,4.04,-0.08,-0.07,0.05
4,7.01,-6.11,4.19,-0.07,-0.02,0.02
4,6.98,-6.16,4.33,-0.05,-0.09,"0.00"
4,6.86,-5.91,4.90,0.05,-0.21,0.01
4,8.08,-4.93,5.81,0.26,-0.67,-0.05
4,8.93,-3.74,7.13,0.50,-0.72,-0.13
4,12.65,-3.22,8.88,0.86,-0.65,-0.62
4,13.30,-2.80,10.02,1.17,0.38,"-1.22"
4,16.74,-4.96,10.69,1.73,0.14,"-1.88"
4,17.36,-3.68,11.36,2.04,0.32,-2.55
4,20.43,-5.70,12.88,2.66,0.06,-3.25
4,23.56,-6.86,11.15,3.28,-0.43,-4.40
4,25.73,-8.84,5.85,3.42,-1.07,-5.54
4,18.97,-10.70,-0.30,2.28,-1.00,-6.47
4,7.17,-13.54,-0.79,1.02,-0.67,-6.51
4,-6.13,-8.02,-0.54,0.93,-1.61,-5.17
4,-8.26,-4.84,0.07,0.17,-0.95,-3.54
4,-12.08,-1.14,1.39,-0.52,0.07,-1.63
4,-9.76,0.38,1.65,-0.47,0.91,-0.35
4,-8.30,3.22,2.18,0.02,-0.22,0.09
4,-5.98,6.36,2.02,0.25,-0.26,0.46
4,-3.65,7.70,1.88,0.23,-0.17,0.87
4,-0.20,8.96,0.82,0.07,-0.52,0.66
4,-2.39,10.86,1.83,-0.28,-0.27,0.09
4,-2.51,9.66,1.25,0.16,-0.22,"0.32"
4,-1.01,9.52,0.50,0.14,-0.65,"0.18"
4,-1.08,9.83,-0.17,0.04,-0.70,-0.09
4,-2.44,9.96,0.67,-0.19,-0.65,-0.39
4,-3.02,8.94,0.95,-0.18,-0.12,-0.14
4,-2.08,8.87,1.21,-0.32,-0.16,-0.04
4,-2.86,9.20,1.49,-0.38,0.18,-0.23
4,-3.42,8.36,1.68,-0.12,-0.40,-0.08
4,-2.46,8.59,1.56,-0.28,-0.28,-0.08
4,-3.03,8.63,2.46,-0.45,0.12,-0.12
4,-3.65,8.44,2.80,-0.34,-0.03,"0.18"
4,-1.62,8.51,2.88,-0.29,-0.03,0.19
4,-2.48,8.62,2.80,-0.16,-0.10,"0.01"
4,-2.25,8.87,2.69,-0.03,-0.16,-0.04
4,-2.18,8.65,2.63,-0.14,0.05,"-0.05"
4,-2.48,8.68,2.82,-0.19,-0.00,-0.01
4,-2.60,8.43,2.95,-0.13,-0.01,"-0.04"
4,-2.93,8.25,3.06,-0.09,0.01,-0.02
4,-2.40,8.27,2.82,-0.07,-0.05,0.02
4,-2.68,8.23,2.74,-0.07,0.05,0.02
4,-2.17,8.19,2.88,-0.12,-0.03,0.03
4,-2.60,8.44,2.95,-0.13,0.05,"0.02"
4,-1.89,8.03,2.68,-0.02,-0.16,"-0.08"
