label,ax,ay,az,gx,gy,gz
0,5.54,-4.70,6.66,-0.06,0.05,0.00
0,5.60,-4.66,6.65,-0.07,-0.02,"0.01"
0,5.47,-4.71,6.73,-0.06,0.03,"0.02"
0,5.69,-4.67,6.64,-0.06,-0.01,0.03
0,5.66,-4.79,6.75,-0.07,0.03,0.02
0,5.67,-4.67,6.65,-0.08,0.02,0.01
0,5.49,-4.69,6.73,-0.06,0.01,0.01
0,5.57,-4.64,6.70,-0.07,0.01,0.02
0,5.69,-4.78,6.75,-0.05,0.02,0.00
0,5.55,-4.69,6.68,-0.07,0.01,0.01
0,5.60,-4.72,6.64,-0.05,0.05,-0.02
0,5.56,-4.73,6.67,-0.08,0.00,"0.00"
0,5.55,-4.81,6.67,-0.05,0.04,0.00
0,5.62,-4.72,6.58,-0.07,-0.01,-0.01
0,5.49,-4.76,6.67,-0.07,0.03,0.00
0,5.54,-4.77,6.64,-0.07,0.04,0.01
0,5.54,-4.70,6.67,-0.07,-0.01,0.03
0,5.60,-4.76,6.70,-0.06,0.01,0.02
0,5.60,-4.79,6.71,-0.06,0.01,0.01
0,5.55,-4.69,6.66,-0.04,0.01,0.02
0,5.59,-4.75,6.70,-0.05,0.04,0.02
0,5.59,-4.73,6.65,-0.05,0.00,0.01
0,5.48,-4.74,6.67,-0.05,0.05,0.01
0,5.65,-4.77,6.62,-0.05,0.03,"0.00"
0,5.44,-4.71,6.64,-0.07,0.02,0.02
0,5.61,-4.78,6.63,-0.05,0.05,0.01
0,5.40,-4.81,6.71,-0.07,-0.03,"0.02"
0,5.62,-4.82,6.73,-0.05,0.06,0.02
0,5.57,-4.76,6.63,-0.05,-0.05,"0.03"
0,5.48,-4.78,6.68,-0.07,0.02,0.03
0,5.56,-4.80,6.67,-0.05,-0.02,"0.01"
0,5.49,-4.76,6.68,-0.05,0.03,0.02
0,5.78,-4.77,6.64,-0.04,-0.01,0.02
0,5.47,-4.77,6.71,-0.05,-0.02,0.02
0,5.69,-4.77,6.65,-0.04,0.04,0.01
0,5.52,-4.77,6.61,-0.05,-0.04,0.01
0,5.56,-4.77,6.67,-0.06,0.08,0.02
0,5.58,-4.76,6.64,-0.06,-0.06,"0.01"
0,5.62,-4.78,6.62,-0.05,0.05,"0.02"
0,5.71,-4.83,6.64,-0.05,-0.05,-0.00
0,5.36,-4.76,6.66,-0.05,0.03,0.00
0,5.79,-4.77,6.63,-0.05,0.02,0.01
0,5.47,-4.80,6.70,-0.03,0.22,"0.01"
0,5.46,-4.77,6.68,-0.07,-0.19,0.03
0,5.26,-4.71,6.73,-0.05,0.14,0.03
0,5.93,-4.85,6.61,-0.06,-0.10,"0.03"
0,5.23,-4.77,6.70,-0.06,0.04,0.03
0,5.78,-4.75,6.60,-0.04,0.03,"0.03"
0,5.49,-4.75,6.64,-0.05,-0.01,0.02
0,5.61,-4.79,6.66,-0.05,0.09,"0.02"
