label,ax,ay,az,gx,gy,gz
2,6.97,-2.68,6.59,-0.08,0.07,-0.05
2,6.70,-2.72,6.74,-0.08,0.13,-0.02
2,6.78,-2.80,6.72,-0.06,0.04,0.01
2,6.93,-2.70,6.59,-0.06,0.04,"0.04"
2,6.85,-2.68,6.52,-0.03,-0.01,"0.04"
2,7.25,-2.53,6.48,-0.09,-0.03,"0.01"
2,7.07,-2.14,6.66,-0.09,0.03,0.03
2,7.66,-2.00,6.57,-0.08,0.04,"0.05"
2,8.47,-1.55,6.34,-0.22,0.20,0.00
2,8.78,-1.10,6.23,-0.25,0.23,-0.09
2,12.23,-1.30,6.33,-0.38,0.51,-0.40
2,10.73,-2.19,6.08,-0.14,0.52,-1.04
2,10.27,-2.88,5.25,-0.23,-0.13,"-1.37"
2,8.66,-3.17,5.04,-0.38,0.17,-1.61
2,7.82,-2.78,4.54,-0.54,0.17,-1.61
2,9.29,-2.40,5.29,-1.05,0.35,-1.71
2,9.03,-3.38,6.05,-0.94,1.01,-2.10
2,7.35,-3.65,6.71,-0.87,0.61,-2.17
2,8.55,-3.10,5.48,-0.68,0.01,-2.21
2,9.05,-3.71,5.47,-1.09,0.25,-2.51
2,8.52,-3.21,5.82,-1.25,-0.08,-2.79
2,11.74,-5.53,7.36,-1.52,-0.08,-3.21
2,11.82,-3.85,5.74,-1.54,-0.43,-3.70
2,12.09,-6.35,3.33,-2.11,-1.20,-4.21
2,11.94,-8.82,4.70,-2.97,-2.31,"-5.06"
2,4.82,-9.55,8.07,-2.92,-1.47,-4.46
2,-2.65,-9.27,10.28,-2.62,-1.17,"-3.12"
2,-1.53,-6.15,13.65,-1.97,-0.40,-1.18
2,3.61,-2.63,12.34,-0.65,-0.59,-0.20
2,7.81,1.86,8.33,0.23,-0.49,0.35
2,8.15,2.11,6.82,-0.04,0.17,"0.26"
2,7.56,1.94,6.65,-0.11,-0.14,"0.14"
2,6.32,1.90,6.67,0.12,-0.06,0.19
2,7.81,1.02,6.35,0.14,-0.07,"0.37"
2,6.65,1.23,7.25,0.27,0.02,0.32
2,6.68,1.23,7.03,0.36,-0.11,"0.18"
2,7.54,1.33,6.56,0.36,-0.02,0.22
2,7.52,2.33,5.77,0.40,0.17,"0.24"
2,6.96,2.43,6.15,0.26,0.16,0.26
2,7.24,1.92,6.36,0.17,-0.05,0.25
2,7.61,2.06,6.14,0.23,-0.04,0.17
2,7.22,2.06,6.39,0.16,0.11,0.14
2,7.58,1.85,6.20,0.11,0.08,0.16
2,6.93,2.07,6.47,0.14,0.12,0.14
2,7.28,2.17,6.21,0.02,0.05,"0.17"
2,7.09,1.97,6.47,0.04,0.06,"0.10"
2,7.34,1.62,6.49,0.10,0.05,0.12
2,6.78,1.82,6.48,0.18,-0.01,0.11
2,7.40,2.00,6.25,0.10,-0.03,"0.16"
2,7.37,2.03,6.22,0.09,-0.00,"0.17"
