label,ax,ay,az,gx,gy,gz
2,3.74,-1.40,8.66,0.02,-0.07,0.08
2,3.53,-1.55,8.69,-0.04,0.07,"-0.04"
2,3.41,-1.43,8.82,-0.10,0.01,"0.03"
2,3.56,-1.29,8.79,-0.07,0.05,0.04
2,3.61,-1.38,8.84,-0.08,0.04,0.07
2,3.87,-1.13,8.89,-0.07,0.00,0.05
2,4.10,-0.14,8.85,-0.13,0.07,0.00
2,5.08,0.49,9.19,-0.29,0.28,-0.08
2,7.10,1.78,8.89,-0.22,0.45,-0.16
2,10.04,2.29,7.93,-0.35,1.17,-0.85
2,11.64,0.28,9.16,-0.28,0.43,"-1.86"
2,10.49,-1.30,9.35,0.02,0.57,"-2.65"
2,10.65,-3.35,8.77,0.09,0.22,-3.31
2,9.76,-5.07,6.54,0.13,0.64,"-3.49"
2,16.81,-7.32,2.95,-0.15,1.31,-3.33
2,20.48,-15.84,8.39,-2.62,1.57,-6.09
2,9.14,-26.99,14.44,0.45,0.18,-6.64
2,7.62,-26.32,12.40,0.65,-1.25,-7.71
2,-1.92,-25.74,9.24,0.84,0.39,-7.06
2,-12.04,-15.72,7.26,0.27,-0.48,-5.66
2,-14.26,-9.72,8.05,-0.12,-0.95,"-3.08"
2,-22.93,1.58,8.56,0.23,3.26,"0.11"
2,5.72,-1.47,8.93,0.29,-2.36,1.73
2,4.36,4.43,8.06,0.20,1.07,0.76
2,1.13,1.96,9.40,-0.33,0.14,1.20
2,2.44,1.75,9.13,0.03,0.64,0.63
2,0.94,1.13,8.86,-0.06,0.43,"0.61"
2,-0.42,1.69,9.45,-0.05,0.20,0.57
2,2.55,1.72,8.94,-0.12,0.14,"0.52"
2,1.24,1.88,9.07,-0.15,0.35,0.31
2,0.54,1.72,9.07,-0.07,0.07,"0.22"
2,1.14,1.53,9.14,-0.18,-0.08,0.19
2,0.86,1.09,9.55,0.07,0.03,0.11
2,1.09,1.17,9.35,-0.08,0.04,0.16
2,0.65,1.63,9.22,-0.00,0.07,0.11
2,1.07,1.26,9.21,-0.08,0.03,0.11
2,0.57,1.38,9.24,-0.04,-0.03,"0.08"
2,0.95,1.30,9.30,-0.08,-0.00,0.16
2,1.15,1.45,9.28,-0.06,-0.04,0.28
2,1.00,0.86,9.54,-0.11,0.05,0.03
2,1.06,1.22,9.09,0.10,0.08,0.02
2,0.32,1.36,9.20,-0.00,0.12,0.08
2,0.92,1.56,9.12,-0.05,-0.10,0.13
2,0.79,1.40,9.46,-0.07,0.09,0.08
2,1.09,1.34,9.15,-0.09,0.09,0.02
2,0.58,1.30,9.13,-0.09,0.07,"0.03"
2,0.84,1.26,9.22,-0.09,0.00,0.06
2,0.74,1.29,9.45,-0.07,0.03,0.07
2,0.77,1.12,9.25,-0.03,0.02,0.04
2,0.75,1.16,9.18,-0.05,0.01,"0.10"
