label,ax,ay,az,gx,gy,gz
2,8.18,-4.18,5.19,0.20,-0.04,0.09
2,8.04,-4.16,4.97,0.17,0.08,"0.01"
2,7.91,-4.21,4.82,0.08,0.16,"-0.04"
2,7.59,-4.24,4.81,0.05,0.13,-0.07
2,7.39,-3.95,4.96,-0.01,0.05,-0.07
2,7.71,-3.50,5.35,-0.01,0.10,"-0.06"
2,8.25,-2.29,6.23,-0.00,0.23,0.02
2,9.97,-1.00,6.90,-0.01,0.44,"-0.06"
2,11.25,-0.75,6.50,0.15,0.41,-0.34
2,12.68,-1.64,5.35,0.14,1.13,"-0.74"
2,11.34,-1.68,3.95,0.15,0.79,-1.27
2,7.99,-1.55,2.72,-0.00,0.02,-1.36
2,12.54,-5.16,1.83,-0.40,1.05,"-1.01"
2,8.93,-4.90,2.62,-0.73,0.87,"-1.26"
2,10.46,-7.23,2.39,-0.89,0.69,-1.65
2,10.87,-10.27,2.07,-0.81,0.73,-2.40
2,10.78,-9.74,0.34,-0.39,0.89,-3.76
2,14.61,-10.33,-0.95,-1.58,-0.33,-4.06
2,23.04,-18.43,1.05,-3.40,-0.89,-5.85
2,19.13,-27.59,7.80,-4.48,-0.35,-7.96
2,-1.29,-28.11,18.95,-3.28,-1.34,-8.18
2,-5.82,-12.61,17.81,-2.17,-2.07,"-5.64"
2,-5.59,-11.76,15.35,-1.07,-0.73,"-3.11"
2,-2.03,-0.79,11.19,-1.34,-0.70,-0.99
2,1.41,0.89,10.94,-1.16,0.51,-0.11
2,3.07,2.55,9.85,-0.54,-0.39,0.52
2,6.16,1.63,8.63,0.09,-0.41,0.50
2,5.64,1.98,8.30,0.31,0.19,0.62
2,5.17,2.05,7.55,0.54,0.04,0.70
2,5.54,1.96,7.07,0.52,0.41,0.87
2,6.08,2.25,6.98,0.48,0.10,"0.79"
2,7.30,2.67,6.71,0.40,0.18,0.62
2,6.69,2.84,6.63,0.28,0.02,"0.39"
2,6.70,2.68,6.73,0.13,-0.13,0.21
2,6.23,2.42,6.87,0.05,-0.17,"0.08"
2,6.07,2.09,6.90,0.03,-0.03,0.06
2,5.95,2.00,7.05,-0.05,-0.20,"0.12"
2,7.00,2.29,6.94,-0.09,-0.07,0.12
2,6.52,2.23,7.15,-0.16,0.08,0.05
2,6.50,1.87,7.24,-0.14,0.04,"0.04"
2,5.77,1.99,7.24,-0.07,0.06,0.09
2,6.37,1.80,7.32,-0.03,-0.01,0.22
2,6.24,1.92,7.31,0.02,0.05,0.19
2,6.54,1.82,7.22,0.05,-0.00,0.19
2,6.23,1.88,7.18,0.09,0.05,0.20
2,6.28,1.87,7.19,0.10,0.06,0.25
2,6.05,1.91,7.12,0.17,-0.03,0.30
2,6.66,1.92,7.18,0.10,0.06,0.34
2,6.38,2.02,7.22,0.13,0.06,0.29
2,6.39,1.92,6.98,0.20,0.16,"0.31"
