label,ax,ay,az,gx,gy,gz
4,3.00,-9.81,0.24,-0.01,0.20,-0.03
4,2.20,-9.68,0.41,-0.05,0.13,"-0.01"
4,2.76,-9.82,0.29,-0.04,-0.05,-0.05
4,2.53,-9.79,0.27,-0.05,0.09,-0.03
4,2.42,-9.78,0.36,-0.06,-0.03,"-0.03"
4,3.20,-9.76,0.20,-0.07,0.08,-0.03
4,4.00,-9.70,0.95,-0.09,0.36,-0.13
4,4.79,-8.95,3.17,0.07,0.33,"-0.22"
4,7.58,-10.15,5.53,0.32,0.44,-0.29
4,10.01,-11.37,7.40,0.77,-0.53,-1.03
4,12.63,-12.56,7.09,1.63,0.14,-1.81
4,12.56,-14.02,6.36,2.25,0.54,-2.29
4,12.92,-16.79,6.56,2.59,0.33,-2.91
4,14.60,-17.24,7.70,2.59,0.83,-3.38
4,13.62,-18.21,10.74,3.06,1.80,-3.42
4,17.14,-20.71,9.99,3.70,2.76,-3.28
4,13.97,-24.24,6.87,4.99,2.99,-3.78
4,7.52,-23.16,0.93,5.39,2.75,-4.41
4,1.83,-20.99,-6.42,6.11,2.34,"-4.86"
4,-9.37,-10.22,-15.43,6.53,3.10,"-4.03"
4,-17.05,5.63,-17.42,4.25,0.50,-2.93
4,-8.43,-0.20,-11.32,0.84,0.59,-0.18
4,-5.83,3.71,-8.37,0.92,-0.86,0.48
4,-2.57,6.70,-8.25,0.26,-0.67,0.35
4,-3.10,7.39,-5.82,-0.22,1.07,-0.25
4,-4.82,7.21,-3.24,-0.84,0.64,-0.35
4,-5.08,7.39,-2.37,-0.52,0.15,-0.28
4,-5.15,8.18,-2.16,-0.51,0.30,-0.04
4,-5.49,7.81,-1.69,-0.49,-0.30,0.15
4,-4.32,7.54,-1.92,-0.39,-0.46,0.19
4,-3.94,7.33,-2.39,-0.24,0.03,-0.05
4,-4.69,7.51,-2.01,-0.40,-0.13,-0.12
4,-4.29,7.69,-1.76,-0.34,-0.13,-0.09
4,-4.79,9.05,-2.09,-0.25,0.16,-0.06
4,-4.86,8.88,-0.74,-0.62,-0.16,0.25
4,-3.20,8.43,-0.03,-0.49,-0.52,0.34
4,-3.18,8.29,-0.02,-0.44,-0.10,0.10
4,-3.82,7.83,0.43,-0.30,-0.03,-0.01
4,-4.48,8.18,-0.18,-0.13,-0.25,"-0.13"
4,-4.70,7.81,-0.31,-0.33,-0.16,-0.15
4,-4.63,7.62,0.37,-0.27,-0.06,-0.12
4,-4.57,8.87,-0.13,-0.22,-0.02,"-0.12"
4,-4.50,9.14,0.25,-0.42,0.13,-0.02
4,-4.02,8.65,1.12,-0.52,0.02,"0.09"
4,-4.03,7.71,1.62,-0.33,-0.09,"-0.00"
4,-4.48,7.55,1.34,-0.11,-0.12,"-0.21"
4,-5.17,7.47,1.06,-0.08,-0.23,"-0.12"
4,-4.88,7.57,0.74,-0.14,-0.13,"-0.19"
4,-5.30,8.07,0.83,-0.23,0.18,"-0.16"
4,-5.19,8.39,1.11,-0.25,0.02,"0.00"
