label,ax,ay,az,gx,gy,gz
2,4.88,-3.18,7.95,-0.03,0.03,-0.01
2,4.56,-3.10,7.96,-0.05,-0.01,0.01
2,4.51,-2.88,7.84,-0.00,0.00,"0.05"
2,4.78,-3.15,8.00,-0.07,0.06,0.09
2,4.93,-3.13,7.97,-0.06,0.02,"0.06"
2,4.86,-3.03,7.98,-0.06,0.09,0.02
2,4.87,-2.51,7.87,-0.10,0.03,0.03
2,5.30,-1.60,7.74,-0.19,0.14,0.05
2,5.96,-0.71,7.93,-0.32,0.01,0.26
2,8.66,-2.23,7.51,-0.16,-0.77,"0.26"
2,11.75,-3.54,6.39,-0.08,-0.69,"-0.50"
2,11.67,-3.58,5.81,-0.33,-0.24,-1.39
2,10.22,-4.37,5.99,-0.53,0.16,-2.07
2,8.52,-4.63,6.12,-0.58,0.22,-2.31
2,5.64,-5.50,5.92,-0.72,-0.58,-2.33
2,7.88,-3.57,2.77,-0.76,-1.49,-1.98
2,9.90,-5.33,2.87,-1.88,-0.59,"-2.08"
2,11.20,-5.74,2.89,-1.91,-0.46,-2.31
2,13.28,-7.85,2.93,-2.60,-0.44,"-2.78"
2,14.34,-10.20,3.82,-2.88,-1.48,-3.48
2,15.77,-11.38,4.54,-3.92,-3.14,-4.26
2,11.70,-12.01,2.52,-4.53,-3.25,-4.58
2,7.76,-7.43,4.72,-4.51,-1.83,-3.59
2,2.03,-5.08,9.33,-3.74,-0.53,-2.51
2,3.12,-2.53,10.34,-2.83,-1.23,"-1.18"
2,6.90,6.86,8.69,1.49,0.74,"0.24"
2,13.69,3.06,-0.45,-0.57,0.57,0.26
2,7.78,4.88,3.05,-0.41,0.18,"0.16"
2,8.89,4.14,3.20,0.08,0.32,-0.09
2,8.37,3.40,3.21,0.03,0.09,"0.16"
2,8.00,3.04,3.79,0.04,0.18,0.15
2,8.60,3.47,3.56,0.11,0.11,"0.20"
2,8.77,3.64,2.89,0.26,0.11,0.17
2,8.88,3.95,3.22,0.16,0.38,0.24
2,8.46,3.89,3.09,0.12,0.29,0.24
2,7.91,3.69,3.40,0.09,-0.01,0.10
2,8.80,2.99,3.95,0.04,-0.04,0.26
2,9.04,3.06,3.17,0.18,0.13,0.24
2,8.53,3.25,3.47,0.17,0.13,0.20
2,8.97,3.39,3.07,0.21,0.13,0.29
2,8.77,3.22,3.40,0.16,0.18,0.26
2,9.02,3.09,3.36,0.24,0.11,0.25
2,9.22,2.79,3.07,0.30,0.08,0.13
2,9.34,2.88,3.07,0.17,-0.03,0.12
2,9.81,2.58,3.02,0.17,0.12,0.14
2,8.69,2.91,3.42,0.13,0.19,0.10
2,8.94,2.97,3.44,0.19,0.27,0.10
2,8.94,2.90,3.12,0.16,0.13,0.12
2,9.12,2.86,3.24,0.15,0.13,0.09
2,9.34,2.82,3.44,0.11,0.09,"0.08"
