label,ax,ay,az,gx,gy,gz
1,5.40,-7.30,4.18,-0.04,0.05,-0.00
1,5.56,-7.32,4.16,-0.04,-0.06,"-0.02"
1,5.69,-7.33,4.06,-0.02,-0.03,-0.01
1,5.59,-7.20,4.01,-0.04,0.01,"0.00"
1,5.60,-7.22,4.02,-0.04,0.05,0.01
1,5.74,-7.35,4.11,-0.05,0.04,-0.01
1,5.79,-7.19,4.22,-0.05,-0.02,"-0.05"
1,6.52,-7.57,4.57,-0.01,-0.02,-0.13
1,6.74,-7.14,4.48,0.08,-0.32,-0.36
1,7.09,-5.70,3.98,0.00,-0.51,-0.59
1,5.45,-6.04,6.14,-0.03,-0.02,-0.62
1,3.73,-6.87,8.79,0.66,0.09,-0.25
1,2.10,-8.12,10.79,1.08,-0.17,0.03
1,0.95,-9.48,11.63,2.20,0.23,0.81
1,-0.41,-11.34,11.70,2.69,-0.06,1.70
1,0.26,-13.70,10.16,3.40,-0.30,2.19
1,-0.56,-14.68,8.76,3.41,-2.31,2.63
1,3.37,-17.01,7.47,3.59,-0.88,3.03
1,-1.54,-18.02,4.98,3.84,-0.81,3.58
1,1.15,-17.11,-0.82,3.21,-1.87,3.70
1,9.01,-14.18,-6.35,3.27,1.36,"4.43"
1,9.26,-7.28,-1.22,0.38,2.15,3.15
1,10.29,-4.92,3.62,-0.70,-0.29,2.10
1,11.39,-2.30,5.40,-0.03,-0.59,"2.21"
1,10.87,-3.10,6.39,-0.19,-0.33,1.62
1,8.44,-2.60,8.29,-0.51,-0.32,0.70
1,6.92,-3.69,9.22,-0.61,-0.18,"-0.01"
1,4.43,-3.81,9.15,-0.16,-0.11,"-0.07"
1,4.87,-3.79,8.68,-0.22,0.04,0.01
1,3.76,-3.74,8.64,-0.15,-0.02,"-0.03"
1,4.15,-4.25,7.96,-0.11,-1.64,0.15
1,6.01,-4.10,7.03,-0.02,-1.11,"0.00"
1,4.84,-3.94,7.49,-0.32,-0.23,-0.28
1,4.05,-3.96,7.99,-0.31,0.17,-0.22
1,4.07,-4.37,7.86,-0.22,0.17,-0.01
1,4.00,-4.24,7.81,-0.12,0.17,"-0.05"
1,4.56,-4.32,7.60,-0.15,0.08,-0.01
1,4.46,-4.21,7.41,-0.16,-0.05,"-0.12"
1,4.75,-4.25,7.10,-0.25,-0.03,"-0.14"
1,4.73,-4.40,7.14,-0.25,-0.04,"-0.33"
1,4.73,-4.40,7.52,-0.44,0.14,-0.19
1,4.23,-4.64,7.86,-0.18,0.28,-0.02
1,4.41,-4.50,7.65,-0.12,0.02,-0.05
1,4.86,-4.57,7.43,-0.06,-0.01,-0.07
1,5.01,-4.47,7.24,-0.05,0.11,-0.00
1,4.98,-4.53,7.21,-0.05,0.12,-0.01
1,4.73,-4.51,7.29,-0.09,0.13,-0.07
1,4.69,-4.52,7.16,-0.06,0.03,-0.10
1,4.66,-4.38,7.24,-0.16,0.07,-0.10
1,4.49,-4.53,7.44,-0.15,0.10,-0.06
