label,ax,ay,az,gx,gy,gz
2,4.76,-4.39,7.41,-0.09,-0.04,0.07
2,4.55,-4.56,7.63,-0.04,-0.07,"0.07"
2,5.08,-4.48,7.43,-0.05,-0.01,0.07
2,4.87,-4.49,7.45,-0.01,-0.05,0.05
2,4.96,-4.45,7.36,-0.05,0.11,0.01
2,4.97,-4.45,7.37,-0.01,0.04,0.00
2,5.26,-4.21,7.38,-0.06,0.16,-0.03
2,6.13,-4.03,8.14,-0.08,0.19,"-0.02"
2,7.41,-3.41,8.39,0.00,0.40,"-0.11"
2,8.64,-3.32,8.63,0.05,0.89,-0.33
2,9.51,-3.39,8.80,0.11,1.17,-0.61
2,11.36,-3.98,8.79,0.23,1.93,-1.09
2,11.98,-4.75,8.01,0.53,2.07,-1.69
2,12.74,-6.43,7.02,0.71,2.63,"-2.41"
2,13.22,-10.69,6.61,1.12,3.10,"-3.38"
2,13.04,-15.85,6.42,1.50,2.35,-4.28
2,10.75,-19.09,6.35,1.97,2.90,-5.30
2,4.38,-24.91,8.11,2.60,-0.68,"-7.11"
2,-4.32,-28.22,5.95,2.55,-0.84,"-7.66"
2,-3.09,-23.13,8.76,1.16,-1.40,-7.06
2,-11.02,-18.46,8.87,0.87,-1.99,"-6.72"
2,-12.96,-11.04,8.86,-0.41,-1.89,-4.74
2,-12.16,-7.14,9.64,-0.56,-1.13,"-2.18"
2,-7.10,-4.17,10.79,-0.66,-0.68,-0.22
2,2.04,-0.75,9.55,0.01,-0.67,"0.82"
2,3.88,2.03,9.91,-0.21,-0.70,0.97
2,5.58,1.95,9.72,0.38,-0.35,0.50
2,5.79,1.05,9.55,0.00,-0.22,0.14
2,4.14,1.13,8.92,0.25,-0.03,-0.25
2,2.25,-0.27,8.81,0.25,0.05,-0.31
2,1.98,0.17,8.65,0.22,-0.15,-0.11
2,1.55,0.57,8.91,0.12,-0.26,0.06
2,4.29,0.94,8.68,0.07,-0.40,0.09
2,4.07,1.48,8.96,-0.08,-0.17,"-0.03"
2,3.79,0.80,8.95,0.16,-0.09,-0.01
2,4.88,0.73,8.59,0.06,-0.28,"-0.09"
2,3.33,1.02,8.44,0.17,-0.12,-0.10
2,2.87,1.11,8.25,0.10,-0.46,0.10
2,4.42,1.20,8.53,0.03,-0.10,"0.24"
2,4.31,1.07,8.60,0.04,-0.18,"0.17"
2,5.32,1.19,8.27,-0.01,-0.07,0.17
2,4.67,0.97,8.42,-0.06,0.01,0.14
2,5.16,0.76,8.22,-0.04,-0.12,"0.09"
2,3.77,0.67,8.63,-0.01,0.01,"0.13"
2,4.33,0.66,8.72,0.01,-0.13,0.32
2,4.94,0.80,8.34,0.11,-0.05,0.32
2,5.17,0.77,8.21,0.06,-0.05,"0.31"
2,5.38,0.75,8.37,0.02,0.03,0.26
2,5.23,1.04,8.11,0.06,-0.04,0.22
2,4.99,0.94,7.98,0.06,0.04,"0.18"
