label,ax,ay,az,gx,gy,gz
1,5.09,-3.87,7.64,-0.02,0.10,-0.05
1,5.29,-3.67,7.36,-0.00,0.04,"-0.10"
1,4.97,-3.73,7.42,-0.04,0.22,"-0.13"
1,5.23,-3.71,7.60,-0.14,0.12,-0.15
1,4.75,-3.66,7.82,-0.13,0.22,-0.21
1,4.56,-3.29,8.11,-0.14,0.03,"-0.24"
1,3.57,-3.09,9.75,-0.08,0.16,-0.25
1,2.73,-2.35,10.56,0.30,0.43,-0.10
1,2.00,-2.53,11.95,0.46,0.96,0.05
1,-3.25,-3.62,12.87,0.66,0.67,0.70
1,-0.73,-5.97,11.70,0.99,0.16,1.76
1,-1.29,-8.55,10.99,1.20,0.35,2.62
1,-1.19,-9.62,10.45,1.50,0.14,3.05
1,0.24,-11.70,9.22,1.75,-1.09,3.27
1,-0.56,-10.55,8.61,1.77,-0.93,3.25
1,-2.78,-11.21,9.73,1.46,-0.41,"3.42"
1,-6.15,-14.43,9.10,1.94,-0.83,4.27
1,-4.09,-18.62,5.61,2.07,-2.14,5.37
1,5.10,-18.92,0.38,1.96,-0.82,5.39
1,10.28,-16.59,-0.65,1.20,0.28,5.13
1,15.58,-10.97,0.20,0.93,-0.18,3.57
1,17.28,-5.10,-0.35,0.96,-0.18,2.77
1,18.00,-1.50,2.03,-0.54,-0.18,1.74
1,13.97,-2.12,6.50,-0.75,0.08,"0.50"
1,10.67,-2.49,7.92,-0.56,-0.49,-0.16
1,8.30,-2.39,8.81,-0.78,-0.20,-0.47
1,5.78,-2.78,9.15,-0.53,0.36,-0.47
1,4.22,-3.15,8.57,-0.33,0.27,"-0.38"
1,4.75,-3.36,8.04,-0.37,0.21,"-0.33"
1,4.53,-3.61,7.88,-0.42,0.19,-0.33
1,4.69,-3.59,7.98,-0.38,0.39,-0.32
1,4.23,-3.68,7.95,-0.32,0.21,"-0.20"
1,4.41,-4.10,8.12,-0.36,0.24,"-0.23"
1,3.83,-3.64,8.15,-0.41,0.28,-0.28
1,3.98,-3.87,7.87,-0.30,0.34,-0.21
1,3.48,-4.10,8.34,-0.34,0.53,-0.22
1,3.62,-3.79,8.40,-0.26,-0.01,-0.13
1,3.46,-4.21,8.38,-0.18,0.16,-0.07
1,3.92,-4.42,8.42,-0.19,0.09,"-0.03"
1,3.68,-4.20,8.19,-0.11,0.08,-0.02
1,3.84,-4.25,7.93,-0.12,0.16,"0.01"
1,3.62,-4.31,8.14,-0.15,0.30,0.00
1,3.37,-4.32,8.00,-0.10,0.03,"0.03"
1,3.61,-4.51,7.77,-0.07,0.06,0.05
1,3.75,-4.34,7.78,-0.16,0.11,0.05
1,3.57,-4.49,8.12,-0.14,0.15,0.02
1,3.63,-4.37,8.15,-0.11,0.00,0.00
1,3.75,-4.35,8.21,-0.09,0.04,0.01
1,3.71,-4.38,8.28,-0.06,0.07,"-0.00"
1,3.84,-4.39,7.97,-0.04,0.02,"-0.02"
