label,ax,ay,az,gx,gy,gz
1,7.56,-4.23,5.25,-0.03,0.12,-0.23
1,7.17,-4.15,5.32,0.00,0.13,"-0.16"
1,7.31,-3.95,5.34,0.09,0.07,-0.11
1,7.45,-3.70,5.19,0.07,0.06,-0.10
1,7.42,-3.68,5.26,0.03,0.12,-0.09
1,7.46,-3.73,6.23,0.05,0.05,-0.11
1,6.40,-3.74,8.22,0.26,-0.07,"-0.11"
1,6.74,-4.72,9.69,0.85,0.12,0.03
1,6.46,-4.58,9.41,1.39,0.22,0.22
1,7.98,-4.29,8.63,1.64,0.42,"0.30"
1,6.94,-4.29,8.83,1.61,0.42,"0.13"
1,4.85,-4.18,9.03,1.83,0.40,0.34
1,3.68,-5.91,9.42,2.19,0.70,0.90
1,3.62,-7.47,10.92,2.37,0.58,1.51
1,2.86,-10.59,12.77,2.70,1.16,2.23
1,3.91,-13.90,13.81,2.85,1.61,"3.26"
1,5.00,-20.51,13.37,2.85,1.96,"4.04"
1,7.13,-24.42,7.19,2.71,1.09,5.31
1,12.89,-25.13,-4.96,0.84,-0.49,5.77
1,29.80,-10.35,-11.13,2.20,4.73,4.22
1,24.48,3.79,1.29,0.15,0.67,2.76
1,14.92,9.53,4.82,0.18,-0.70,"1.00"
1,7.62,7.57,8.63,-0.06,-1.24,"0.83"
1,6.78,2.94,10.35,0.08,0.34,0.75
1,5.94,1.88,9.60,0.34,0.47,0.73
1,5.91,2.56,8.50,0.23,0.48,"0.50"
1,5.20,1.84,8.09,0.11,0.22,0.33
1,3.79,0.70,8.16,-0.03,-0.21,0.35
1,3.94,0.27,8.46,-0.07,-0.17,0.24
1,3.79,-0.60,8.91,-0.16,0.05,"0.11"
1,3.16,-0.30,9.23,-0.19,0.09,0.07
1,3.80,-0.12,8.89,-0.13,-0.02,0.01
1,3.84,-0.18,8.42,-0.11,-0.04,-0.06
1,3.96,-0.30,8.46,-0.18,0.13,"-0.07"
1,4.52,-0.58,8.89,-0.14,0.17,-0.03
1,4.33,-0.11,9.55,-0.22,-0.10,"-0.10"
1,3.68,-0.09,9.88,-0.07,0.14,-0.22
1,3.00,-0.11,9.27,0.11,-0.25,-0.17
1,2.89,-0.05,8.81,0.06,0.07,"-0.10"
1,2.98,-0.09,8.72,-0.04,0.05,"0.04"
1,3.28,-0.33,8.69,-0.03,0.13,0.10
1,3.65,-0.22,8.83,-0.04,0.01,0.09
1,3.68,0.14,8.88,-0.09,0.11,"0.12"
1,3.54,-0.12,9.13,-0.09,0.07,0.13
1,3.67,0.08,9.03,-0.09,0.17,0.11
1,3.61,0.00,9.00,-0.03,-0.02,0.11
1,3.89,0.11,8.75,-0.12,0.23,"0.07"
1,3.11,-0.02,9.05,-0.11,0.31,0.05
1,3.33,-0.01,8.98,-0.06,-0.02,"0.10"
1,3.45,0.16,8.72,-0.04,0.01,"-0.01"
