label,ax,ay,az,gx,gy,gz
4,5.26,-8.71,2.21,-0.04,0.54,0.03
4,4.86,-8.60,2.38,0.01,0.36,"0.03"
4,5.62,-9.05,2.33,0.08,0.08,"-0.09"
4,5.31,-8.76,2.20,0.16,0.09,-0.25
4,5.01,-8.67,2.10,0.18,0.06,-0.31
4,5.16,-8.39,2.76,0.30,-0.06,"-0.33"
4,6.15,-7.94,4.44,0.47,-0.03,-0.20
4,7.45,-7.29,5.28,0.73,-0.27,-0.21
4,10.00,-7.63,6.13,0.86,-0.13,-0.42
4,11.95,-7.39,6.28,1.28,1.09,-0.91
4,10.06,-9.10,7.68,1.58,0.07,-1.49
4,12.59,-9.58,8.33,1.93,-0.45,-2.17
4,13.31,-8.46,9.69,2.03,-0.47,-2.76
4,15.06,-9.59,11.37,2.29,-0.57,-3.32
4,16.40,-9.21,11.48,2.66,-0.21,-3.70
4,16.93,-12.03,9.76,3.24,-0.72,-4.74
4,12.73,-10.98,4.09,3.37,-0.54,-5.48
4,7.82,-11.50,1.62,2.68,-0.08,-6.17
4,2.93,-9.66,0.23,1.87,-0.21,"-6.20"
4,-3.34,-6.13,-2.52,1.96,-0.03,"-5.83"
4,-10.69,-3.25,-4.76,1.46,0.55,-5.08
4,-12.90,0.69,-5.06,0.72,0.24,-2.84
4,-11.47,2.02,-3.92,0.10,-0.42,-1.12
4,-9.35,4.61,-3.46,0.02,-0.79,-0.15
4,-7.76,5.73,-1.99,-0.46,-0.54,0.20
4,-6.40,6.35,-0.62,-0.45,-0.24,0.04
4,-6.55,6.18,0.49,-0.65,0.02,0.26
4,-6.33,7.31,1.02,-0.40,-0.39,0.21
4,-5.89,7.34,1.06,-0.33,-0.02,0.14
4,-6.10,7.04,1.09,-0.08,0.04,0.01
4,-5.44,7.62,0.86,-0.13,-0.26,0.07
4,-5.89,7.47,0.88,-0.02,-0.18,-0.05
4,-6.15,7.17,0.91,-0.03,-0.10,-0.09
4,-6.02,6.72,0.88,0.01,-0.14,-0.10
4,-5.77,6.91,0.84,-0.09,-0.10,-0.16
4,-6.13,6.98,1.08,-0.16,-0.11,-0.18
4,-6.76,6.62,0.76,-0.02,-0.08,-0.13
4,-5.82,6.56,0.83,-0.27,0.01,"-0.12"
4,-6.61,6.27,1.16,-0.15,0.04,"-0.15"
4,-6.73,6.09,1.13,-0.12,-0.00,-0.09
4,-6.12,6.25,1.08,-0.18,-0.09,-0.02
4,-6.57,6.25,1.25,-0.16,0.03,"-0.07"
4,-6.26,6.41,1.46,-0.18,-0.04,-0.02
4,-6.37,6.67,1.31,-0.14,-0.12,-0.02
4,-6.78,6.15,1.52,-0.13,0.04,-0.11
4,-6.47,6.17,1.16,-0.04,-0.13,-0.03
4,-6.23,5.62,1.06,0.03,-0.14,-0.15
4,-6.99,5.87,1.17,0.11,0.02,-0.20
4,-6.71,6.21,1.45,-0.21,-0.05,0.01
4,-6.73,6.50,1.74,-0.26,-0.04,"0.05"
