label,ax,ay,az,gx,gy,gz
2,7.86,-1.20,5.99,-0.10,0.03,-0.18
2,7.73,-0.96,6.13,-0.07,-0.04,-0.13
2,8.01,-0.91,5.77,-0.02,-0.02,-0.07
2,8.14,-0.88,5.67,-0.02,0.00,-0.08
2,8.19,-0.71,5.63,-0.06,0.03,"-0.08"
2,8.23,-0.57,5.79,-0.08,0.12,"-0.09"
2,8.65,0.07,5.56,-0.02,0.12,-0.04
2,9.68,0.93,5.02,-0.03,0.13,"0.00"
2,11.16,1.78,3.26,0.07,0.20,-0.07
2,12.31,0.41,0.60,0.08,-0.13,"-0.53"
2,12.69,-0.69,-0.71,-0.67,0.05,-1.01
2,12.34,-1.30,-1.02,-1.10,-0.53,"-1.23"
2,13.67,-3.79,-1.19,-2.14,-0.30,-1.72
2,12.43,-7.23,-1.25,-2.78,-0.10,"-2.41"
2,12.94,-10.80,-3.11,-3.40,-0.33,-3.14
2,16.20,-14.71,-5.71,-5.98,-0.55,"-3.83"
2,20.84,-21.73,-3.71,-5.93,-1.54,-4.70
2,24.24,-24.94,1.78,-6.33,-1.90,-6.00
2,20.50,-26.59,12.94,-4.90,-2.75,-6.15
2,5.28,-18.98,21.27,-1.43,-0.88,-4.89
2,-5.94,-9.88,21.56,-1.21,-0.62,"-2.12"
2,-0.61,2.46,12.73,-0.18,-0.21,0.35
2,6.40,5.46,6.66,0.28,0.93,1.08
2,7.06,6.03,4.22,0.45,0.76,0.77
2,10.17,4.84,3.56,0.34,0.05,0.48
2,8.74,4.60,3.53,0.61,0.01,"0.19"
2,8.30,4.38,3.99,0.31,0.16,"0.05"
2,7.88,4.89,3.69,0.32,0.27,0.13
2,7.98,5.00,3.43,0.08,0.56,"0.10"
2,7.13,4.67,3.89,0.10,0.39,0.16
2,7.79,4.66,3.87,0.15,0.32,0.13
2,7.24,5.09,3.84,0.09,0.28,0.12
2,7.58,5.15,3.96,-0.05,0.36,0.21
2,7.17,4.37,4.70,-0.11,0.39,0.17
2,7.14,4.47,4.75,0.01,0.09,"0.17"
2,7.55,4.41,4.50,-0.03,0.24,0.17
2,7.22,4.27,5.05,-0.10,0.15,0.19
2,7.25,4.50,5.04,-0.02,0.09,0.21
2,7.27,4.31,4.92,0.03,0.03,0.18
2,7.65,4.19,4.85,0.03,0.16,0.15
2,7.58,4.19,4.86,0.07,0.02,0.06
2,7.33,4.39,4.87,0.05,0.02,0.07
2,7.52,3.79,5.03,0.09,-0.06,"0.03"
2,7.59,3.61,4.93,0.15,0.11,"0.06"
2,7.27,4.71,4.79,0.14,-0.01,0.11
2,7.33,4.95,4.68,0.03,0.04,0.16
2,7.40,4.73,4.69,-0.05,0.10,0.14
2,7.57,4.42,4.63,-0.03,0.08,0.10
2,7.62,4.13,4.58,0.05,0.04,"-0.06"
2,7.58,4.63,4.31,0.04,-0.05,"-0.06"
