label,ax,ay,az,gx,gy,gz
1,6.67,-3.47,6.79,-0.04,0.01,0.04
1,6.43,-3.57,6.86,-0.06,0.07,-0.04
1,6.50,-3.54,6.72,-0.08,0.17,-0.09
1,6.09,-3.52,6.74,-0.11,0.22,-0.10
1,5.76,-3.65,6.89,-0.12,0.09,-0.06
1,6.07,-3.68,7.18,-0.07,-0.03,-0.08
1,5.62,-3.67,8.27,-0.02,0.05,-0.20
1,5.13,-3.74,9.09,0.25,0.08,-0.04
1,4.18,-3.86,10.63,0.51,0.18,"-0.21"
1,2.68,-3.47,11.09,0.92,0.14,-0.04
1,2.77,-4.86,11.86,1.18,0.26,"0.65"
1,3.49,-6.13,12.14,1.44,1.02,1.23
1,2.75,-7.86,12.20,1.73,0.58,1.82
1,3.59,-9.30,10.53,2.36,0.14,2.34
1,2.21,-8.61,9.24,2.07,0.94,2.29
1,0.93,-10.20,8.96,1.53,1.67,3.29
1,0.82,-12.46,8.12,1.19,1.49,4.49
1,0.24,-15.76,6.67,1.21,-0.56,5.71
1,8.14,-15.50,1.21,2.14,-1.25,"5.97"
1,11.37,-10.75,2.48,0.57,0.56,5.32
1,9.73,-8.72,1.01,1.03,1.54,"4.66"
1,9.32,-5.34,3.22,-0.42,-0.75,3.69
1,12.52,-3.02,5.02,-0.40,-1.16,2.85
1,13.03,-1.70,7.34,-0.40,0.13,1.87
1,12.88,-1.56,8.39,-0.48,-0.40,"0.80"
1,8.47,-0.95,9.11,-0.43,-0.54,-0.10
1,7.56,-1.47,9.84,-0.61,-0.29,-0.31
1,6.17,-2.25,9.56,-0.26,0.37,-0.37
1,4.56,-2.52,9.37,-0.29,0.18,-0.49
1,3.07,-3.49,9.57,-0.13,0.23,-0.51
1,2.92,-2.80,8.92,0.00,-0.04,-0.43
1,2.80,-2.85,8.28,-0.01,0.21,-0.43
1,2.94,-2.14,7.99,-0.05,0.19,-0.21
1,3.42,-2.65,8.18,-0.23,0.16,"-0.20"
1,2.95,-2.58,8.57,-0.22,0.13,-0.25
1,3.29,-2.45,8.82,-0.25,0.02,"-0.19"
1,3.17,-2.53,9.34,-0.33,0.11,-0.20
1,3.01,-3.02,9.30,-0.10,0.05,-0.07
1,3.59,-2.43,8.40,0.13,-0.11,-0.00
1,4.20,-2.20,8.07,-0.05,0.06,-0.05
1,3.76,-2.56,8.31,-0.10,0.02,"-0.10"
1,3.45,-2.69,8.60,-0.17,-0.10,"-0.18"
1,3.23,-2.71,8.83,-0.20,0.01,-0.11
1,3.13,-2.94,9.09,-0.15,0.11,-0.03
1,3.32,-2.90,8.80,-0.04,0.02,"0.04"
1,3.44,-2.75,8.84,-0.06,-0.05,-0.00
1,3.85,-2.59,8.61,-0.04,-0.01,-0.01
1,3.52,-2.83,8.32,-0.00,0.10,-0.01
1,3.57,-2.66,8.33,-0.13,-0.01,0.02
1,3.35,-2.68,8.78,-0.15,0.08,"0.02"
