label,ax,ay,az,gx,gy,gz
2,4.69,-4.52,7.29,0.02,-0.02,0.07
2,4.69,-4.54,7.24,0.01,-0.07,"0.10"
2,4.87,-4.47,7.22,-0.02,-0.33,"0.07"
2,5.43,-4.36,7.12,0.01,-0.13,0.08
2,5.01,-4.18,7.36,-0.02,0.07,0.09
2,5.31,-4.14,7.60,0.03,-0.05,"0.07"
2,5.31,-4.05,7.77,0.07,0.06,0.05
2,5.79,-3.52,8.20,0.05,-0.03,"-0.00"
2,6.41,-1.30,11.98,-0.19,-0.34,-0.24
2,12.06,-2.91,12.46,0.73,0.39,"-0.49"
2,9.82,-1.84,8.59,1.07,0.47,-1.01
2,12.06,-1.50,5.45,0.83,0.59,"-1.53"
2,11.80,-0.77,3.29,0.58,1.19,-1.90
2,14.70,-2.20,1.55,0.16,0.73,-2.66
2,16.54,-4.21,0.43,-0.29,0.43,-3.56
2,17.69,-7.94,-0.37,-0.85,-0.11,-4.42
2,20.46,-13.02,-0.16,-1.51,-0.01,-5.46
2,23.24,-19.01,2.35,-2.48,-0.58,-6.32
2,24.97,-28.54,4.55,-2.60,-0.76,"-7.87"
2,12.04,-33.64,7.83,-3.24,0.19,"-8.36"
2,4.33,-26.58,10.04,-2.33,-0.55,-7.50
2,0.17,-23.03,10.92,-2.02,-0.37,-6.00
2,-5.32,-18.73,12.90,-1.64,-0.38,"-4.30"
2,-6.11,-11.04,11.38,-0.81,-0.27,-2.66
2,-6.44,-3.33,10.27,-0.62,-0.46,-0.90
2,-1.06,0.06,9.99,-0.72,-0.71,0.43
2,2.99,-0.32,10.54,-0.67,-0.09,0.92
2,4.46,-1.24,10.99,-0.50,0.16,"1.04"
2,5.43,-1.61,10.57,0.11,0.07,"0.75"
2,4.80,-1.33,9.62,0.45,-0.02,0.62
2,4.08,-1.18,9.14,0.46,0.03,"0.55"
2,3.28,-0.92,8.68,0.42,0.07,0.54
2,3.21,-0.82,8.26,0.27,0.03,"0.66"
2,3.22,-0.26,8.48,0.14,0.00,0.75
2,3.75,0.23,8.56,0.18,0.14,0.78
2,3.90,0.10,8.89,0.16,0.17,0.80
2,4.41,-0.26,9.02,0.21,0.04,"0.70"
2,4.24,-0.17,8.45,0.19,-0.03,0.59
2,3.62,-1.00,8.64,0.05,0.14,0.53
2,2.64,-1.07,9.06,0.22,-0.10,"0.50"
2,3.02,-0.45,8.60,0.39,-0.20,"0.56"
2,4.85,0.36,7.99,0.22,0.10,0.62
2,3.41,0.27,9.13,-0.19,0.61,0.46
2,3.40,-0.49,9.65,0.02,-0.32,"0.34"
2,4.07,-0.02,9.11,0.20,0.01,0.30
2,3.19,0.12,9.11,0.18,-0.05,0.26
2,3.64,0.17,8.83,0.12,-0.06,0.23
2,3.41,-0.05,9.01,0.05,0.05,"0.17"
2,3.47,-0.02,8.89,0.01,0.07,"0.12"
2,3.46,-0.04,8.80,0.03,0.05,"0.11"
