label,ax,ay,az,gx,gy,gz
2,6.76,-3.13,6.80,-0.00,0.08,0.02
2,6.55,-3.07,6.62,0.04,0.05,"0.01"
2,6.94,-3.00,6.56,0.06,0.06,"0.01"
2,6.53,-2.92,6.62,0.07,0.02,-0.02
2,6.84,-2.79,6.62,-0.00,0.05,-0.02
2,6.82,-1.71,6.98,-0.01,0.11,0.02
2,7.57,-0.42,7.82,-0.09,0.35,0.03
2,8.72,0.75,8.69,-0.14,0.73,-0.10
2,13.22,2.74,8.41,-0.70,1.16,-0.32
2,14.15,-1.60,9.85,-0.20,2.01,-1.27
2,11.69,-0.19,5.95,0.55,0.26,-2.10
2,16.65,-3.07,2.49,0.01,1.59,-2.66
2,15.93,-4.12,1.75,-0.39,0.77,-3.52
2,26.94,-6.87,-3.64,-0.98,-0.42,-5.08
2,32.09,-18.70,-8.03,-4.79,-1.57,-7.34
2,24.73,-33.22,-11.87,-7.20,1.93,-8.08
2,0.96,-43.29,-2.80,-5.42,4.07,-6.20
2,-11.41,-28.59,7.46,-0.43,2.48,-5.62
2,-11.55,-16.12,9.02,1.26,1.31,-3.30
2,-7.45,-6.31,7.06,1.89,1.76,-0.38
2,-3.93,0.97,10.51,2.30,2.32,1.44
2,0.92,-0.51,10.29,-0.57,-0.14,0.84
2,3.34,0.21,10.03,-0.37,-0.30,0.91
2,2.31,0.19,9.40,-0.26,-0.08,0.93
2,1.88,-0.42,9.48,-0.27,0.04,0.89
2,1.41,-0.82,9.66,-0.23,0.05,0.87
2,1.96,-0.34,9.53,-0.03,0.26,0.91
2,1.91,-0.01,9.59,0.14,0.09,0.66
2,2.24,1.10,9.21,-0.06,0.14,0.52
2,1.98,0.15,9.40,-0.10,0.01,0.28
2,1.87,-0.59,9.31,-0.16,0.25,0.21
2,0.38,-0.91,9.22,0.04,0.02,0.06
2,0.98,-0.47,8.76,0.05,-0.18,0.27
2,1.02,-0.41,9.17,-0.01,0.02,0.39
2,1.16,0.05,9.38,-0.14,-0.10,0.33
2,1.54,0.06,9.55,-0.18,0.02,0.30
2,1.18,-0.42,9.68,-0.09,0.09,0.23
2,1.09,-0.61,9.36,-0.02,-0.04,"0.24"
2,1.47,-0.56,8.91,0.11,-0.09,"0.24"
2,1.37,-0.18,8.65,0.02,-0.14,0.25
2,1.73,-0.11,9.14,-0.13,-0.32,0.20
2,2.33,-0.61,9.76,-0.15,-0.20,"0.17"
2,1.56,-1.46,10.15,-0.02,-0.18,0.18
2,1.79,-1.28,9.43,0.19,-0.23,"0.33"
2,2.04,-0.57,8.88,0.13,-0.14,0.46
2,2.47,-0.07,8.94,-0.10,-0.07,"0.42"
2,2.42,-0.18,9.46,-0.13,0.07,0.33
2,2.79,-0.36,9.67,-0.11,-0.01,0.23
2,2.58,-0.43,9.59,0.00,0.11,"0.14"
2,2.44,-0.50,9.24,0.05,-0.06,"0.03"
