label,ax,ay,az,gx,gy,gz
4,0.49,-9.75,1.82,0.01,-0.10,-0.00
4,0.59,-9.48,1.79,-0.03,-0.07,0.06
4,0.87,-10.05,1.99,-0.06,0.04,0.10
4,0.86,-10.15,1.61,0.10,0.14,0.03
4,0.72,-9.91,1.34,0.11,0.09,-0.02
4,0.51,-9.62,1.16,0.07,0.08,0.02
4,1.90,-9.95,1.14,-0.08,0.19,0.03
4,2.85,-9.62,1.84,-0.14,0.51,-0.10
4,3.60,-10.19,6.83,0.07,1.05,-0.20
4,6.44,-11.94,9.34,0.99,1.13,-0.51
4,6.65,-13.20,11.70,1.31,1.16,"-1.13"
4,4.88,-15.00,12.28,2.88,0.25,-1.71
4,7.47,-16.34,9.39,3.62,-1.46,-2.51
4,8.04,-17.14,9.31,3.45,-1.33,-3.19
4,6.91,-14.64,12.65,3.67,-1.20,-3.32
4,13.41,-15.04,16.06,3.35,-1.14,-3.86
4,13.48,-21.37,14.27,3.40,-2.51,-4.56
4,12.98,-18.47,3.43,2.86,-3.24,-6.22
4,5.43,-19.30,-5.75,1.87,-2.71,-7.58
4,-6.52,-14.49,-6.45,0.21,-1.61,-7.20
4,-12.94,-5.54,-2.58,1.12,1.47,-4.85
4,-14.89,-2.19,-0.47,-0.62,1.33,-3.87
4,-13.84,2.44,0.81,-0.55,0.69,-1.86
4,-11.62,4.14,1.02,-0.48,-0.32,-0.46
4,-8.34,6.01,2.72,-0.74,0.20,0.24
4,-7.23,8.44,3.04,-0.15,0.00,0.56
4,-3.94,7.52,3.53,-0.30,0.04,1.00
4,-2.49,8.81,3.17,-0.10,0.03,0.59
4,-2.76,7.68,3.20,-0.07,-0.02,0.40
4,-3.98,7.17,2.71,0.25,-0.25,0.23
4,-3.71,7.21,1.22,0.23,-0.88,0.31
4,-3.30,7.64,2.43,-0.20,-0.46,0.18
4,-3.84,8.92,2.62,0.14,-0.17,0.53
4,-1.21,9.25,2.86,-0.18,-0.26,0.68
4,-1.32,9.30,3.09,-0.04,-0.00,"0.51"
4,-0.97,8.85,3.01,-0.07,-0.15,"0.34"
4,-0.70,8.82,2.79,-0.09,-0.14,0.28
4,-1.25,7.64,3.22,-0.15,-0.15,0.09
4,-2.02,8.39,3.38,-0.06,-0.08,0.15
4,-1.55,9.69,3.03,0.04,-0.18,0.27
4,-0.15,10.21,2.41,0.14,0.18,0.51
4,-0.95,9.62,2.62,0.10,0.28,"0.35"
4,-0.05,8.77,2.74,-0.16,-0.07,"0.09"
4,-0.18,8.57,2.77,-0.13,-0.04,-0.02
4,-1.11,8.93,2.73,-0.08,-0.03,-0.12
4,-1.36,8.72,3.06,-0.14,-0.11,-0.14
4,-1.45,8.78,3.16,-0.07,-0.08,-0.05
4,-1.55,8.63,2.94,-0.08,-0.06,"0.06"
4,-1.65,8.08,3.13,-0.12,0.08,"0.12"
4,-1.57,8.50,3.15,-0.12,0.06,"0.21"
