label,ax,ay,az,gx,gy,gz
4,4.85,-7.72,3.89,-0.07,-0.04,-0.04
4,4.58,-7.62,4.03,-0.09,0.00,0.03
4,5.00,-7.61,3.91,-0.11,-0.09,0.06
4,4.79,-7.69,4.09,-0.17,0.13,0.06
4,4.95,-7.72,4.18,-0.13,-0.05,0.06
4,5.18,-7.65,4.59,-0.09,-0.04,"0.09"
4,5.71,-6.99,5.43,-0.09,-0.01,0.10
4,5.92,-6.88,6.42,0.07,0.19,"0.03"
4,6.64,-6.68,7.30,0.31,0.18,-0.01
4,7.65,-7.09,8.99,0.59,0.29,"-0.29"
4,8.25,-6.82,9.25,1.06,0.20,-0.43
4,8.82,-8.01,10.21,1.28,0.69,-0.81
4,8.66,-8.21,9.98,1.82,0.35,-1.05
4,8.43,-8.06,10.27,1.93,0.66,-1.35
4,7.67,-7.87,11.58,2.01,1.46,"-1.46"
4,8.07,-9.03,16.57,1.85,1.74,"-1.13"
4,10.46,-10.63,18.12,3.25,1.70,-1.30
4,8.67,-11.93,17.40,4.17,1.52,-1.59
4,9.20,-12.78,10.84,5.20,0.67,-1.74
4,6.39,-11.81,1.95,5.33,0.65,-2.34
4,2.43,-7.88,-4.48,4.43,0.16,"-2.96"
4,-1.52,-1.64,-7.81,3.01,1.22,"-2.86"
4,-11.40,0.81,-8.36,2.47,0.56,-2.13
4,-7.53,4.01,-8.92,1.75,-0.95,-0.81
4,-7.26,5.07,-8.39,1.04,-0.30,"-0.23"
4,-5.89,7.00,-5.77,0.01,-0.67,0.18
4,-2.62,7.14,-3.57,-0.50,0.60,"0.48"
4,-3.97,10.73,0.03,-2.01,1.44,0.11
4,-4.29,8.45,2.70,-1.13,1.17,0.22
4,-2.99,9.15,2.98,-0.68,-0.10,0.48
4,-0.18,8.99,2.54,-0.32,-0.39,0.29
4,-1.85,8.73,2.76,-0.34,-0.04,-0.06
4,-2.11,9.04,2.40,-0.30,-0.32,-0.17
4,-2.17,9.12,2.09,-0.38,-0.08,-0.19
4,-2.93,8.75,2.72,-0.44,0.02,-0.21
4,-2.94,8.55,2.93,-0.27,-0.08,"-0.19"
4,-2.90,7.79,2.63,-0.12,-0.05,"-0.12"
4,-3.46,7.98,2.52,-0.07,-0.21,-0.21
4,-3.51,8.18,2.60,-0.13,-0.34,-0.13
4,-3.51,8.31,2.80,-0.21,-0.14,-0.10
4,-3.05,8.01,3.25,-0.35,0.00,"-0.03"
4,-3.33,7.80,3.65,-0.22,0.10,-0.10
4,-3.71,8.06,3.45,-0.12,-0.04,"-0.06"
4,-3.53,8.22,3.38,-0.15,0.02,0.05
4,-3.09,7.95,3.30,-0.06,-0.07,0.11
4,-2.75,8.02,3.15,-0.06,-0.00,0.02
4,-2.99,8.12,3.19,-0.11,0.03,-0.02
4,-3.22,8.15,3.33,-0.08,0.05,-0.02
4,-2.98,8.20,3.07,-0.02,-0.10,"0.00"
4,-3.11,7.83,3.12,-0.01,-0.01,"-0.03"
