label,ax,ay,az,gx,gy,gz
2,9.17,1.38,4.76,0.01,0.13,-0.02
2,8.37,1.52,4.73,-0.03,0.06,-0.07
2,8.47,1.65,4.61,-0.03,0.03,"-0.02"
2,8.19,1.82,4.59,-0.11,0.06,"0.05"
2,8.44,1.70,4.75,-0.13,0.15,-0.01
2,8.47,1.94,4.90,-0.19,0.03,"0.01"
2,9.04,3.30,4.54,-0.12,0.12,-0.01
2,9.94,5.00,3.97,-0.46,0.35,"-0.17"
2,12.95,6.58,2.67,-0.57,0.72,-0.56
2,13.95,5.59,2.17,-1.10,0.85,-1.62
2,14.33,4.44,1.12,-1.11,0.63,"-2.50"
2,15.96,2.10,-0.29,-1.03,-0.39,"-3.23"
2,17.98,0.21,-1.15,-1.55,-0.89,-3.69
2,20.09,-2.73,-1.89,-2.15,-1.67,"-4.71"
2,20.57,-7.04,0.24,-3.33,-1.49,-4.80
2,27.46,-15.45,6.72,-3.90,-1.84,"-6.07"
2,15.53,-22.81,15.60,-3.57,-1.03,-7.07
2,1.39,-20.02,18.02,-1.26,-1.77,-6.04
2,-4.71,-13.36,14.82,-0.75,-1.16,-4.14
2,-8.31,-6.94,12.41,-0.39,0.19,"-2.02"
2,-13.01,1.33,10.95,0.04,1.81,1.03
2,2.80,3.62,8.24,0.48,-1.00,1.31
2,3.92,6.29,7.75,0.19,0.57,0.80
2,0.62,4.72,9.07,-0.01,0.20,0.83
2,2.86,3.78,8.08,0.09,0.63,"0.70"
2,1.95,4.13,7.92,-0.05,0.57,0.65
2,1.55,4.09,8.07,-0.12,0.34,0.59
2,2.94,4.68,7.97,-0.01,0.20,0.51
2,1.87,4.84,8.09,-0.06,0.24,"0.30"
2,2.73,4.42,8.28,-0.15,0.26,0.20
2,1.61,4.33,8.03,-0.08,0.23,0.00
2,1.27,3.64,8.28,-0.09,0.12,"0.01"
2,1.47,3.70,8.67,-0.02,0.02,"0.05"
2,1.65,3.69,8.52,0.02,0.05,0.09
2,1.32,3.86,8.20,0.00,0.10,"0.13"
2,1.32,4.07,8.23,-0.13,0.07,0.22
2,1.53,4.00,8.13,-0.09,-0.09,0.24
2,1.65,3.89,8.35,-0.08,-0.01,"0.32"
2,2.02,3.81,8.54,-0.07,-0.12,"0.24"
2,2.20,3.97,8.46,-0.09,0.06,0.17
2,1.77,3.86,8.22,0.01,0.11,0.08
2,1.73,3.97,8.34,-0.08,-0.04,"0.12"
2,1.90,3.83,8.36,-0.01,-0.06,0.09
2,1.80,3.87,8.42,-0.04,0.02,0.08
2,1.75,3.87,8.38,-0.04,-0.03,"0.08"
2,1.99,3.86,8.53,-0.05,-0.02,"0.11"
2,1.91,3.97,8.33,0.01,0.00,0.10
2,1.89,3.81,8.54,-0.00,0.05,"0.13"
2,1.95,3.85,8.46,0.02,0.04,0.13
2,2.10,3.71,8.46,0.03,0.05,"0.16"
