label,ax,ay,az,gx,gy,gz
1,6.00,-3.52,7.24,-0.04,-0.03,-0.02
1,5.07,-3.45,7.34,-0.08,0.00,"-0.01"
1,5.65,-3.32,7.16,-0.08,-0.02,"-0.01"
1,5.46,-3.55,7.51,-0.08,-0.15,0.04
1,4.55,-3.42,7.89,-0.01,-0.33,-0.02
1,7.47,-3.59,7.29,0.10,-0.53,"0.01"
1,4.96,-3.05,7.70,0.01,-0.31,-0.07
1,6.79,-2.80,7.46,0.12,-0.60,"-0.10"
1,5.09,-2.83,8.32,0.18,-0.47,0.01
1,5.47,-2.59,8.88,0.50,-0.55,"-0.04"
1,4.78,-3.05,9.44,0.95,-0.48,-0.00
1,6.27,-3.04,9.19,1.48,-0.68,0.07
1,3.61,-3.98,12.41,1.45,1.08,0.33
1,1.49,-7.74,14.69,2.55,-1.14,"1.31"
1,5.24,-10.37,16.35,3.40,-1.00,1.80
1,7.16,-16.69,16.76,4.81,-1.29,1.86
1,7.25,-18.43,14.32,5.47,-1.70,1.73
1,8.61,-25.50,6.05,6.28,-2.22,1.41
1,7.74,-26.34,-2.74,5.09,-2.00,1.35
1,10.65,-24.11,-12.56,5.11,1.33,1.45
1,12.07,-16.94,-16.64,4.41,2.29,2.63
1,9.24,-5.34,-18.55,5.39,0.38,2.99
1,21.21,4.30,-20.81,4.97,0.00,1.99
1,17.01,2.35,-14.35,2.14,-0.23,"0.98"
1,15.13,3.52,-10.78,1.11,-1.41,"0.05"
1,12.30,0.86,-2.21,-1.77,0.01,-0.13
1,9.15,-2.04,2.08,-0.98,0.03,-0.11
1,9.96,-0.41,0.73,-0.65,-0.33,-0.10
1,9.33,0.00,1.03,-0.91,0.12,"-0.09"
1,9.66,-0.95,1.31,-0.60,0.11,0.11
1,9.79,-0.96,1.46,-0.37,0.04,"0.15"
1,10.46,-0.53,1.13,-0.22,0.01,"0.15"
1,10.56,-0.61,1.08,-0.34,0.07,"0.15"
1,10.28,-0.90,1.70,-0.38,0.12,0.14
1,10.28,-0.75,1.29,-0.13,0.43,"0.18"
1,10.28,-0.64,0.42,-0.15,0.27,0.15
1,10.33,-0.51,0.52,-0.27,0.24,0.02
1,10.05,-0.74,0.86,-0.40,0.13,0.02
1,10.05,-1.09,1.46,-0.42,0.14,"-0.00"
1,10.03,-1.08,1.15,-0.28,0.09,0.03
1,10.19,-0.94,1.40,-0.33,-0.02,-0.01
1,10.46,-0.83,1.30,-0.30,0.09,"-0.00"
1,10.28,-1.06,1.42,-0.39,0.03,-0.03
1,10.15,-0.74,1.57,-0.34,-0.05,-0.10
1,9.89,-0.87,1.44,-0.28,-0.02,-0.08
1,10.10,-1.31,1.42,-0.30,0.07,-0.02
1,9.99,-1.29,1.21,-0.17,0.13,-0.02
1,10.41,-0.88,0.96,-0.24,-0.07,"-0.04"
1,10.26,-0.61,1.00,-0.32,-0.08,-0.10
1,10.09,-0.91,1.71,-0.41,0.04,"-0.08"
