label,ax,ay,az,gx,gy,gz
2,1.96,-1.47,9.42,-0.03,-0.05,0.05
2,2.39,-1.48,9.26,-0.01,0.04,"0.09"
2,2.67,-1.57,9.19,-0.05,0.02,0.12
2,2.80,-1.53,9.05,-0.05,0.14,"0.06"
2,3.14,-1.40,8.93,-0.06,0.13,0.03
2,3.10,-1.08,9.05,-0.09,0.10,-0.04
2,3.29,-0.81,9.19,-0.08,0.14,-0.09
2,4.45,-0.20,9.09,-0.18,0.16,-0.12
2,6.29,0.13,8.93,-0.18,0.44,-0.34
2,7.01,-0.37,9.05,-0.19,0.44,"-0.74"
2,8.45,-1.65,9.00,-0.04,0.43,-1.26
2,8.39,-3.01,8.61,0.05,0.29,"-1.89"
2,7.98,-4.76,8.16,0.07,0.36,-2.61
2,8.17,-6.09,5.89,-0.24,0.22,"-2.91"
2,15.55,-10.23,4.03,-1.34,1.63,-3.37
2,11.59,-19.76,7.62,-0.52,1.29,-6.51
2,4.67,-20.57,11.90,-0.13,-0.09,-6.77
2,5.16,-24.75,13.78,0.32,-0.75,-7.55
2,-5.05,-19.71,11.81,0.45,-0.04,-6.90
2,-10.74,-12.03,8.97,0.40,-0.80,-5.17
2,-11.66,-6.78,7.68,-0.05,-0.13,"-2.99"
2,-10.56,-1.60,4.79,0.46,2.67,-0.50
2,-7.10,0.55,9.79,-0.64,-2.15,1.66
2,14.00,0.47,7.31,-0.21,-1.35,1.25
2,2.66,2.86,9.09,-0.21,1.80,0.72
2,2.47,1.12,9.34,-0.13,-0.80,0.44
2,4.25,0.25,9.07,0.04,-0.09,0.39
2,1.98,0.93,9.11,0.20,-0.01,0.35
2,3.08,1.33,9.00,-0.05,-0.16,0.46
2,3.76,0.73,9.01,-0.04,0.06,0.35
2,2.97,1.40,8.65,0.01,0.02,0.25
2,2.69,1.72,8.66,-0.06,-0.46,0.09
2,3.99,0.87,8.75,-0.07,-0.23,"0.07"
2,3.16,0.67,8.94,-0.01,0.11,-0.02
2,3.38,0.73,8.57,-0.05,-0.16,-0.03
2,3.65,0.84,8.59,-0.13,-0.07,-0.06
2,3.23,1.08,8.86,-0.17,-0.07,-0.06
2,3.48,0.61,9.28,-0.20,-0.18,"-0.01"
2,3.82,0.44,8.95,0.02,-0.11,0.06
2,3.96,0.49,8.83,-0.06,0.04,"0.13"
2,4.10,0.14,9.14,-0.10,-0.10,0.15
2,4.47,0.16,9.05,0.01,0.13,0.17
2,3.77,0.17,9.00,0.07,0.01,0.13
2,4.26,0.28,8.68,0.11,-0.08,0.19
2,4.00,0.55,8.50,0.07,0.03,0.17
2,4.19,0.67,8.47,-0.03,-0.05,0.13
2,4.09,0.62,8.72,-0.09,0.05,0.12
2,4.18,0.34,8.90,-0.08,-0.02,"0.12"
2,4.10,0.48,8.88,-0.05,0.11,"0.08"
2,3.79,0.42,8.98,0.00,0.02,"0.07"
