label,ax,ay,az,gx,gy,gz
1,5.29,-2.57,7.50,0.03,0.10,0.05
1,5.65,-2.64,7.43,-0.01,0.02,"0.07"
1,5.94,-2.64,7.42,-0.03,0.02,"0.05"
1,5.59,-2.46,7.40,-0.04,0.04,0.02
1,6.55,-2.96,7.69,-0.12,0.19,0.02
1,5.30,-2.48,7.88,-0.03,0.04,-0.11
1,5.00,-2.06,8.12,-0.09,-0.27,-0.19
1,4.03,-1.15,9.54,0.05,-0.33,-0.14
1,2.79,-2.43,12.64,0.03,0.13,0.12
1,-1.91,-4.03,13.88,1.04,1.00,"0.79"
1,2.66,-6.77,12.25,1.43,0.78,2.08
1,0.66,-4.98,9.90,2.10,0.41,2.13
1,4.33,-5.81,8.14,2.06,0.57,2.26
1,1.47,-3.58,6.92,2.04,0.30,1.85
1,2.63,-5.86,8.78,1.08,0.81,"2.85"
1,1.38,-6.94,10.50,0.85,0.67,"3.27"
1,1.72,-8.78,10.90,0.80,0.15,3.38
1,0.76,-9.11,10.30,1.02,0.27,"3.43"
1,-0.47,-10.77,9.28,0.89,-0.13,3.79
1,-1.74,-12.49,7.22,0.70,-0.38,4.33
1,2.62,-15.08,2.76,0.22,-1.34,4.49
1,9.29,-14.22,-1.30,0.35,1.26,4.27
1,12.78,-10.69,1.41,-0.34,0.06,4.19
1,16.16,-2.58,5.20,-0.13,0.69,3.42
1,15.13,-0.48,10.15,-1.65,-0.09,"2.66"
1,14.88,-2.77,10.60,-0.47,-0.74,1.34
1,12.36,-1.95,9.43,-0.32,-0.31,"0.02"
1,7.29,-3.97,9.30,-0.74,0.43,-0.84
1,3.69,-3.32,9.51,-0.79,0.59,"-0.98"
1,2.94,-4.26,9.79,-0.23,0.33,-1.19
1,2.68,-5.17,9.61,0.19,2.02,"-1.26"
1,-1.80,-4.58,9.45,-0.09,0.99,-1.22
1,-0.29,-4.26,8.78,0.01,0.22,"-0.89"
1,0.93,-3.95,7.41,0.11,0.21,-0.52
1,1.45,-4.24,7.43,-0.24,0.32,-0.77
1,0.41,-4.50,7.94,-0.25,0.55,-0.71
1,0.10,-4.28,8.53,-0.38,0.26,-0.58
1,-0.03,-4.50,8.99,-0.21,0.24,-0.37
1,0.01,-4.28,8.77,-0.15,0.20,-0.26
1,0.40,-4.39,8.52,-0.13,0.24,-0.16
1,0.56,-4.20,8.36,-0.15,0.25,"-0.10"
1,0.87,-4.34,8.56,-0.24,0.25,"-0.13"
1,0.49,-4.66,8.76,-0.13,0.29,-0.08
1,0.60,-4.52,8.88,-0.13,0.03,"-0.07"
1,0.55,-4.55,8.73,-0.03,0.00,-0.03
1,0.77,-4.36,8.48,-0.04,-0.02,-0.04
1,0.60,-4.18,8.38,-0.04,0.06,0.00
1,0.78,-4.28,8.34,-0.06,-0.05,0.04
1,1.03,-4.41,8.32,-0.08,0.05,0.02
1,0.82,-4.50,8.38,-0.08,0.00,"-0.02"
